"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2018,3,139258946,26226819
2018,12,138653856,26058939
2018,12,139258966,26226821
2018,12,138653814,26058931
2018,12,138653813,26058930
2018,12,138653819,26058932
2018,12,138653828,26058933
2018,2,138795791,26128696
2018,20,138653870,26058942
2018,12,138653835,26058934
2018,18,138653847,26058935
2018,12,137881593,25839707
2018,9,137875952,25835783
2018,12,137883054,25835927
2018,12,137887303,25842858
2018,12,137877789,25839694
2018,12,137877896,25835717
2018,12,137878005,25839741
2018,12,137880117,25840081
2018,12,137881135,25840229
2018,12,137878048,25839748
2018,2,137875849,25842594
2018,12,137881968,25835773
2018,12,137879408,25835954
2018,12,137880181,25840095
2018,20,137879173,25842715
2018,20,137886688,25842748
2018,12,137879538,25835986
2018,12,137883622,25840021
2018,12,137877961,25839730
2018,12,117384402,20899981
2018,12,123975918,22335846
2018,12,123971218,22334780
2018,20,123969814,22340415
2018,9,123971308,22335867
2018,19,123971469,22340441
2018,2,123971612,22334824
2018,2,123970065,22340454
2018,2,123971653,22335925
2018,12,123976270,22340465
2018,20,123971897,22335965
2018,18,123976374,22334849
2018,12,123971963,22335981
2018,12,123980383,22340507
2018,19,123976561,22336010
2018,18,123972332,22336026
2018,11,123972343,22340521
2018,20,123972411,22336038
2018,18,123980699,22334885
2018,12,117384727,20900036
2018,12,117384195,20899950
2018,20,117389880,20901240
2018,12,118965035,21225977
2018,20,118966292,21226167
2018,12,118964628,21225903
2018,20,118965361,21226035
2018,12,118964994,21225966
2018,12,118965329,21226023
2018,12,118965382,21226041
2018,12,119542663,21348013
2018,20,119542718,21348026
2018,12,119542868,21348039
2018,12,119543049,21348064
2018,12,119543197,21348089
2018,12,119543402,21348132
2018,12,119543406,21348133
2018,12,119544421,21348265
2018,12,119543013,21348055
2018,19,119543338,21348121
2018,12,119544027,21348187
2018,20,119544471,21348277
2018,12,119545043,21348399
2018,20,118964053,21225816
2018,20,118964109,21225820
2018,12,118966309,21226170
2018,20,118251433,21074602
2018,12,118251994,21074698
2018,12,118252293,21074775
2018,12,118252739,21074869
2018,20,118257580,21075956
2018,12,118251919,21074685
2018,20,118252321,21074779
2018,12,118255748,21075527
2018,19,118255791,21075536
2018,20,118257361,21075897
2018,20,118251464,21074607
2018,24,118251552,21074619
2018,10,118251552,21074620
2018,12,118252005,21074699
2018,12,118252085,21074715
2018,20,118255732,21075520
2018,12,119542668,21348016
2018,12,119542989,21348051
2018,12,119543194,21348088
2018,12,119544350,21348249
2018,12,119545042,21348398
2018,12,119542939,21348045
2018,12,119543017,21348056
2018,12,119543207,21348090
2018,12,119543466,21348142
2018,12,119544530,21348288
2018,20,119928547,21427910
2018,20,119929394,21428065
2018,20,119929576,21428118
2018,20,119929669,21428136
2018,12,119930953,21428478
2018,18,119931113,21428516
2018,12,119931703,21428686
2018,20,119931799,21428703
2018,18,119931862,21428722
2018,12,119931932,21428742
2018,12,119932088,21428777
2018,12,119932214,21428796
2018,12,119932236,21428803
2018,12,119932401,21428841
2018,20,119932463,21428867
2018,20,119932519,21428892
2018,20,119932527,21428894
2018,3,118964022,21225807
2018,20,119931979,21428757
2018,18,119932447,21428860
2018,20,119932597,21428910
2018,12,118964904,21225948
2018,12,118965309,21226018
2018,12,118965350,21226030
2018,18,119542704,21348024
2018,12,119543054,21348066
2018,12,119543232,21348093
2018,19,119543473,21348144
2018,18,119544021,21348185
2018,12,118964490,21225881
2018,14,118964536,21225891
2018,12,118964792,21225924
2018,9,118964914,21225951
2018,12,118965029,21225976
2018,9,118964803,21225927
2018,12,118964809,21225929
2018,12,118964889,21225943
2018,20,118965088,21225985
2018,20,118965752,21226090
2018,20,118965789,21226097
2018,20,118965931,21226117
2018,18,118965990,21226122
2018,12,118966220,21226155
2018,12,118966215,21226154
2018,12,119927096,21427664
2018,12,119927211,21427678
2018,18,119927270,21427686
2018,12,119927261,21427685
2018,10,119927397,21427717
2018,12,119927570,21427746
2018,6,119927563,21427744
2018,12,119927683,21427759
2018,12,119927728,21427767
2018,12,119927818,21427785
2018,22,119927974,21427808
2018,12,119928016,21427814
2018,18,119928209,21427848
2018,20,119928263,21427854
2018,12,119928334,21427864
2018,20,119928480,21427895
2018,12,119928534,21427909
2018,12,119928557,21427914
2018,20,119928584,21427919
2018,9,119928675,21427929
2018,12,119928934,21427976
2018,12,119928944,21427977
2018,12,119929047,21427985
2018,12,119929477,21428090
2018,20,119929606,21428123
2018,18,119929877,21428184
2018,12,119930187,21428254
2018,12,119930309,21428299
2018,12,119927014,21427645
2018,12,119927312,21427695
2018,20,119928300,21427859
2018,12,119928352,21427867
2018,10,119928424,21427882
2018,12,119928477,21427894
2018,12,119928558,21427915
2018,6,119928563,21427916
2018,12,119928878,21427969
2018,12,119929303,21428032
2018,20,119929358,21428052
2018,20,119929395,21428064
2018,20,119929402,21428067
2018,20,119929522,21428102
2018,12,119929985,21428208
2018,12,119930441,21428340
2018,12,119930510,21428358
2018,12,119930589,21428382
2018,12,118251402,21074596
2018,20,118251558,21074621
2018,12,118251884,21074678
2018,20,118254456,21075187
2018,20,118964082,21225818
2018,12,118966232,21226158
2018,18,118966339,21226175
2018,12,119543070,21348071
2018,18,119544192,21348228
2018,18,119544258,21348233
2018,20,119544287,21348240
2018,12,119544422,21348266
2018,12,123976019,22340416
2018,12,123976029,22334790
2018,12,123971314,22335868
2018,12,123971327,22335870
2018,18,123969913,22335881
2018,20,123971426,22334802
2018,20,123976112,22334806
2018,12,123976162,22334811
2018,10,123971515,22335898
2018,11,123971513,22335897
2018,12,123971517,22335899
2018,12,123970031,22340449
2018,12,123970041,22335908
2018,12,123971594,22335910
2018,12,123976266,22334828
2018,12,123976288,22334829
2018,12,123976321,22335947
2018,12,123970209,22335950
2018,14,123971846,22340489
2018,20,123971849,22335955
2018,18,123971970,22335983
2018,18,123972047,22340510
2018,20,123972086,22340512
2018,20,123972096,22336001
2018,20,123976491,22335999
2018,12,123972162,22336006
2018,18,123972230,22336011
2018,20,123976604,22336019
2018,19,123972291,22336021
2018,19,123976613,22336022
2018,2,123976613,22334876
2018,12,119543034,21348059
2018,12,119544351,21348250
2018,12,119544367,21348254
2018,6,118964547,21225892
2018,12,118964911,21225950
2018,12,118965816,21226102
2018,12,118966253,21226162
2018,12,119542886,21348041
2018,10,119542931,21348043
2018,12,119542934,21348044
2018,20,119543287,21348106
2018,18,119544644,21348314
2018,12,119545062,21348400
2018,12,119542652,21348011
2018,12,119542672,21348019
2018,12,119542973,21348048
2018,20,119543029,21348058
2018,12,119543024,21348057
2018,18,119544032,21348190
2018,18,119544091,21348194
2018,20,119544416,21348264
2018,12,119544666,21348319
2018,10,119544718,21348336
2018,12,119545012,21348392
2018,12,118964769,21225919
2018,12,118965068,21225983
2018,12,118966246,21226159
2018,20,119928393,21427877
2018,18,118965374,21226038
2018,12,119542794,21348032
2018,3,118965313,21226019
2018,12,118966255,21226163
2018,12,118965039,21225979
2018,20,118965308,21226017
2018,12,118965755,21226091
2018,20,119927392,21427715
2018,12,119927702,21427764
2018,12,119927846,21427792
2018,12,119928322,21427863
2018,18,119928506,21427902
2018,12,119928548,21427911
2018,12,119928603,21427922
2018,20,119542785,21348029
2018,20,119542784,21348028
2018,12,119543065,21348068
2018,19,119543330,21348119
2018,20,119543497,21348147
2018,9,119542706,21348025
2018,12,119542944,21348046
2018,20,119543151,21348084
2018,20,119543176,21348087
2018,18,119544026,21348186
2018,20,119927391,21427713
2018,12,119927630,21427753
2018,12,119927684,21427760
2018,6,119927686,21427761
2018,6,119927688,21427763
2018,9,119928099,21427822
2018,20,119928220,21427849
2018,12,119928271,21427855
2018,12,119928281,21427857
2018,12,119928514,21427904
2018,12,119928525,21427906
2018,12,119928532,21427907
2018,12,119928583,21427918
2018,20,119928678,21427930
2018,12,119928801,21427957
2018,6,119928801,21427956
2018,12,119928906,21427972
2018,2,119929028,21427984
2018,18,119929060,21427986
2018,12,119929110,21427989
2018,20,119929148,21427994
2018,12,119929152,21427995
2018,9,119929160,21427996
2018,20,119929162,21427998
2018,12,119929169,21428001
2018,12,119929170,21428002
2018,18,119929341,21428048
2018,20,119929396,21428066
2018,18,119929504,21428097
2018,19,119929717,21428146
2018,12,119930099,21428231
2018,18,119930341,21428306
2018,10,119930370,21428316
2018,20,119930397,21428324
2018,12,119930473,21428348
2018,12,119930597,21428385
2018,12,119930680,21428406
2018,12,119930756,21428427
2018,12,119930750,21428426
2018,12,119930789,21428437
2018,12,119930842,21428451
2018,12,119930921,21428473
2018,18,119930926,21428474
2018,12,119930956,21428481
2018,20,119930961,21428482
2018,12,119931126,21428520
2018,18,119931212,21428538
2018,18,119931290,21428560
2018,20,119931558,21428641
2018,20,119931795,21428701
2018,20,119931849,21428720
2018,12,119931894,21428733
2018,17,119931962,21428751
2018,18,119932175,21428789
2018,20,119932309,21428820
2018,9,119932340,21428829
2018,12,119932423,21428848
2018,20,119932427,21428851
2018,12,119932428,21428852
2018,20,119932510,21428889
2018,20,119932518,21428891
2018,9,119932549,21428901
2018,20,119932555,21428905
2018,12,119932572,21428907
2018,3,118964830,21225935
2018,3,118964815,21225931
2018,12,118965144,21225997
2018,9,118965211,21226009
2018,12,119928915,21427974
2018,20,119929505,21428098
2018,20,119929878,21428185
2018,12,119930151,21428244
2018,12,119930380,21428319
2018,19,119930496,21428354
2018,12,119930504,21428356
2018,12,119930767,21428431
2018,18,119931177,21428529
2018,12,119931218,21428540
2018,2,119931544,21428636
2018,18,119931590,21428655
2018,12,119931673,21428680
2018,12,119931920,21428739
2018,12,119932189,21428791
2018,12,119932252,21428806
2018,12,119932287,21428814
2018,22,119932312,21428821
2018,12,119932395,21428839
2018,18,119932434,21428853
2018,20,119932501,21428883
2018,20,119932503,21428885
2018,2,119932600,21428911
2018,12,119927049,21427651
2018,10,119927049,21427650
2018,12,119927164,21427671
2018,12,119927205,21427676
2018,12,119927222,21427680
2018,12,119927275,21427687
2018,12,119927313,21427694
2018,12,119927309,21427693
2018,18,119927320,21427697
2018,12,119927550,21427742
2018,12,119927625,21427752
2018,12,119927640,21427754
2018,9,119927777,21427777
2018,12,119927804,21427781
2018,12,119927898,21427797
2018,12,119927908,21427800
2018,18,119927994,21427810
2018,20,118964795,21225922
2018,12,118965328,21226024
2018,12,119542837,21348038
2018,20,119543348,21348122
2018,17,119544090,21348195
2018,12,119544132,21348208
2018,12,119544435,21348268
2018,9,119544526,21348286
2018,19,119544980,21348390
2018,12,123975903,22335837
2018,12,123971206,22335850
2018,12,123971242,22340410
2018,12,118964916,21225952
2018,12,118964951,21225956
2018,20,118965166,21226000
2018,12,118965562,21226067
2018,12,118966315,21226173
2018,12,119543146,21348083
2018,18,119542978,21348049
2018,12,119543052,21348065
2018,20,119543136,21348081
2018,18,119544275,21348237
2018,20,118966072,21226133
2018,20,118964508,21225885
2018,20,118965754,21226092
2018,3,119544509,21348284
2018,17,119544640,21348311
2018,20,119544678,21348323
2018,20,118251903,21074681
2018,19,118252087,21074716
2018,12,118252294,21074776
2018,20,118251588,21074624
2018,12,118252054,21074708
2018,9,118251939,21074687
2018,12,118254409,21075171
2018,19,118252731,21074868
2018,3,118255801,21075539
2018,20,138656963,26066767
2018,9,119543140,21348082
2018,19,119543492,21348146
2018,20,119544223,21348231
2018,20,119544631,21348306
2018,20,124797197,22534773
2018,12,124805434,22529762
2018,18,124797446,22535431
2018,12,124795243,22529724
2018,12,124797223,22535387
2018,18,127415201,23145395
2018,12,127415204,23145396
2018,18,124797064,22529700
2018,12,124785313,22529704
2018,12,124797097,22535364
2018,18,124800830,22529776
2018,12,124805551,22529783
2018,20,124797720,22535470
2018,12,126340578,22907250
2018,15,126347575,22912001
2018,20,126344719,22907272
2018,12,126341052,22904687
2018,12,126341061,22907301
2018,12,126351330,22912102
2018,19,126348202,22912122
2018,19,126348206,22907348
2018,18,126345374,22912123
2018,20,126348224,22912125
2018,12,126345542,22904760
2018,2,126345734,22907403
2018,5,126345734,22912176
2018,20,126352012,22904803
2018,18,126348717,22907425
2018,6,126352170,22904827
2018,20,126346004,22912229
2018,18,126352420,22904862
2018,20,126356251,22904872
2018,20,126349243,22904886
2018,12,126348389,22907370
2018,10,126351842,22907386
2018,12,126348516,22907390
2018,12,126352020,22907416
2018,12,126352049,22912192
2018,9,126352128,22912207
2018,12,126352150,22904822
2018,2,126352210,22907444
2018,3,126352212,22912222
2018,12,126352227,22912225
2018,12,126348884,22907448
2018,9,126346056,22912237
2018,19,126348972,22907466
2018,18,126349132,22907482
2018,12,126351811,22904772
2018,12,126351816,22912155
2018,12,126348489,22907384
2018,12,126345650,22912159
2018,20,126348540,22907394
2018,12,126348564,22912165
2018,12,126348574,22907401
2018,12,126348958,22907462
2018,12,126340612,22911988
2018,12,126344656,22904643
2018,12,126340711,22904646
2018,20,126340774,22912020
2018,18,126340789,22907273
2018,12,126344763,22904662
2018,12,126347749,22912042
2018,20,126347769,22912051
2018,19,126344967,22904696
2018,12,126356926,22904971
2018,18,126345148,22907324
2018,20,126351385,22907332
2018,18,126351566,22904742
2018,19,126345452,22907355
2018,9,126345452,22907354
2018,18,126351604,22904747
2018,5,126349377,22907514
2018,3,126356957,22907576
2018,12,126349870,22904974
2018,12,126353130,22912350
2018,12,126357006,22904976
2018,9,126349916,22907586
2018,20,126357029,22904980
2018,20,126353228,22907591
2018,20,126347446,22907241
2018,20,126344516,22911979
2018,12,126344540,22907256
2018,12,126340619,22911992
2018,20,126340716,22912008
2018,9,126340724,22912011
2018,12,126349632,22912316
2018,12,126344940,22904693
2018,10,126345311,22904735
2018,12,126348286,22907353
2018,10,126356924,22904970
2018,12,126353256,22907598
2018,18,126357116,22904991
2018,18,127415243,23140659
2018,12,126345686,22904790
2018,20,126348607,22907402
2018,20,126351993,22912183
2018,12,126352135,22904821
2018,12,126348864,22904833
2018,20,126356380,22907510
2018,19,126349267,22907505
2018,20,126349306,22907506
2018,12,127420054,23147889
2018,12,127420065,23145385
2018,12,127415200,23145394
2018,9,127415206,23140653
2018,10,124797088,22535362
2018,12,124797103,22535366
2018,12,124797152,22534772
2018,12,124795288,22534777
2018,18,124797417,22535423
2018,12,124797430,22535424
2018,12,127415158,23147892
2018,9,127424935,23140651
2018,12,126348423,22907373
2018,18,126351782,22904771
2018,20,126351935,22912171
2018,12,126352086,22907430
2018,12,126345974,22912228
2018,12,126348943,22907459
2018,21,126349022,22912242
2018,18,126346120,22912243
2018,12,126349046,22907472
2018,22,126356200,22912253
2018,20,126352455,22904867
2018,20,126349136,22912255
2018,20,126356240,22912259
2018,3,126349205,22907493
2018,12,126356299,22907496
2018,12,126352564,22912277
2018,20,126356371,22904890
2018,18,126356394,22904892
2018,12,126348366,22907365
2018,12,126345525,22912142
2018,12,126345555,22904762
2018,12,126348465,22907378
2018,12,126351920,22912167
2018,12,126352162,22912215
2018,20,126345961,22904834
2018,12,126352254,22904837
2018,12,126348895,22907451
2018,20,126352346,22912240
2018,19,126356138,22904856
2018,12,126349057,22904857
2018,18,126356260,22912265
2018,9,126352503,22912264
2018,12,126349321,22907508
2018,12,126356385,22912290
2018,9,126349362,22907513
2018,20,126345506,22912138
2018,12,126345565,22904763
2018,2,126345579,22904768
2018,19,126345637,22904777
2018,19,126345950,22907445
2018,20,126356195,22904865
2018,3,130356790,23862557
2018,12,130352958,23857779
2018,12,130348217,23862650
2018,22,130353109,23857816
2018,5,130357151,23855063
2018,4,130357186,23855073
2018,20,130357241,23862715
2018,18,130350655,23858109
2018,19,130358410,23855333
2018,12,130354485,23855334
2018,2,130358414,23863126
2018,12,130358435,23855339
2018,11,130358436,23855340
2018,12,130354523,23858118
2018,20,130358458,23855344
2018,20,130350736,23863141
2018,3,130358488,23863150
2018,20,130354570,23863153
2018,10,130350804,23863156
2018,20,130358523,23855357
2018,9,126340461,22904616
2018,3,126347429,22904619
2018,12,126344541,22904626
2018,12,126344555,22904628
2018,20,126344623,22904636
2018,12,126344700,22912019
2018,12,126340811,22904656
2018,12,126340908,22912038
2018,18,126344844,22904680
2018,20,126347785,22907292
2018,12,126352134,22904820
2018,12,126341051,22907295
2018,12,126344910,22904689
2018,12,126347798,22907296
2018,12,126352973,22912331
2018,18,126341128,22912069
2018,18,126351154,22912071
2018,19,126347968,22907314
2018,20,126351259,22907316
2018,12,126345115,22912092
2018,18,126351325,22912099
2018,20,126348060,22912105
2018,18,126345273,22907336
2018,12,126345274,22904727
2018,20,126352520,22904876
2018,18,126345321,22912121
2018,20,126348293,22907356
2018,20,126345501,22904755
2018,12,126345616,22912150
2018,12,126345659,22904781
2018,12,126348692,22907417
2018,6,126349329,22907509
2018,12,126352654,22912293
2018,12,126356481,22907519
2018,12,126352753,22904909
2018,15,126356571,22904914
2018,12,126352816,22907537
2018,12,126352822,22912311
2018,12,126349538,22907539
2018,20,126352837,22904921
2018,12,126349601,22904926
2018,12,126356717,22904930
2018,12,126356731,22904935
2018,20,126349664,22912321
2018,12,126349794,22907570
2018,12,126356905,22907573
2018,12,126356958,22912346
2018,12,126353136,22912351
2018,12,126357034,22904981
2018,12,126357042,22912357
2018,12,126357048,22904987
2018,17,126353216,22912358
2018,12,126353237,22907593
2018,12,126349950,22912365
2018,18,126353262,22912369
2018,12,126349980,22907604
2018,18,126349994,22904993
2018,2,126353299,22904994
2018,20,126350012,22912371
2018,18,126357153,22904996
2018,12,126340435,22911959
2018,12,126340910,22907285
2018,10,126340948,22904677
2018,18,126347957,22912085
2018,18,126347973,22904711
2018,19,126351347,22912108
2018,20,126348379,22904758
2018,6,126345668,22904785
2018,12,126345784,22904801
2018,18,126352087,22904817
2018,12,126348819,22904828
2018,20,126352413,22912249
2018,18,126352426,22904864
2018,19,126352544,22912272
2018,20,126356381,22912289
2018,12,126352675,22912294
2018,4,126340607,22911984
2018,12,126347802,22907298
2018,18,126351283,22907321
2018,18,126348026,22907322
2018,12,126349451,22904908
2018,12,126357010,22907585
2018,12,126349928,22904985
2018,20,126357087,22904990
2018,12,126349970,22907600
2018,12,126340494,22911969
2018,20,126344622,22912002
2018,18,126345136,22904715
2018,12,126348067,22912109
2018,20,126345215,22912112
2018,12,126345250,22907334
2018,18,126351597,22912130
2018,3,126348304,22907357
2018,12,126356595,22907540
2018,12,126352925,22904931
2018,12,126356729,22907551
2018,12,126351665,22912137
2018,12,126348463,22907377
2018,12,126348501,22904778
2018,12,126356142,22904858
2018,12,126356377,22904891
2018,12,139076420,26178556
2018,12,130271633,23846838
2018,12,130266846,23841848
2018,20,130261864,23846842
2018,12,130266879,23841853
2018,12,130271742,23846858
2018,20,130267218,23846895
2018,3,130271941,23846900
2018,18,130262330,23836916
2018,12,124797290,22535398
2018,12,124805409,22534793
2018,19,126340436,22907233
2018,12,126347459,22907244
2018,18,126344503,22911976
2018,12,126340579,22907251
2018,11,126347540,22904627
2018,12,126344589,22912000
2018,20,126344714,22904654
2018,12,126340904,22912037
2018,12,126356912,22904964
2018,20,126356512,22907522
2018,12,126349723,22904948
2018,12,126356798,22912336
2018,12,126353151,22907580
2018,18,126356991,22907581
2018,18,126357032,22907587
2018,20,130271485,23836823
2018,12,130261851,23836854
2018,18,130266896,23846849
2018,10,130267053,23836887
2018,18,130271877,23836900
2018,12,130262228,23836905
2018,20,130267367,23841931
2018,9,126344423,22911967
2018,12,126344492,22907247
2018,11,126347517,22911982
2018,12,126352897,22907547
2018,19,126347718,22904675
2018,18,126353120,22907577
2018,20,126348152,22907338
2018,19,126348214,22907349
2018,20,126349409,22904900
2018,9,126349507,22907531
2018,9,126349506,22907530
2018,12,126356716,22907549
2018,12,126349804,22904963
2018,19,126357004,22907584
2018,9,126357031,22912355
2018,12,126357035,22912356
2018,20,126349953,22912366
2018,19,126340482,22911968
2018,20,126347499,22907249
2018,12,126356586,22912310
2018,12,126344573,22904630
2018,12,126344586,22904632
2018,19,126347579,22912003
2018,20,126344711,22907271
2018,12,126341008,22907289
2018,5,126349435,22904903
2018,12,126356518,22907523
2018,18,126348042,22912095
2018,12,126345286,22904729
2018,5,126349508,22912304
2018,12,126349519,22912305
2018,3,126356703,22904927
2018,12,126353063,22912340
2018,12,126349814,22907574
2018,12,126349948,22912364
2018,20,141608743,27448830
2018,12,126351683,22907366
2018,12,126348755,22912205
2018,12,126352237,22912227
2018,2,126346076,22907465
2018,20,126349011,22904852
2018,9,126352500,22912263
2018,9,126352499,22907488
2018,19,126352545,22912273
2018,20,126356353,22912283
2018,12,124797095,22534764
2018,12,127420103,23147897
2018,12,127420109,23147899
2018,12,130261937,23846854
2018,12,130271709,23841857
2018,12,130267008,23841876
2018,12,130262017,23846869
2018,20,130262393,23841932
2018,12,130358058,23855277
2018,12,130354048,23863005
2018,9,130358136,23858057
2018,18,130358412,23858111
2018,12,130350687,23863129
2018,10,130350693,23855342
2018,18,130350713,23858121
2018,12,130350720,23863134
2018,12,130350746,23855345
2018,20,130358476,23863146
2018,20,126351689,22907368
2018,12,126348638,22907411
2018,12,126345757,22904796
2018,10,126348661,22904802
2018,10,126348693,22907418
2018,12,126345979,22904838
2018,12,126348939,22904842
2018,12,126346111,22904853
2018,19,126349048,22907473
2018,18,126349237,22907500
2018,12,126349251,22912274
2018,3,130357073,23862649
2018,20,130348388,23862690
2018,20,130358242,23855301
2018,22,130354477,23858108
2018,12,130350705,23863132
2018,20,130354543,23863139
2018,12,130354547,23858123
2018,18,130354592,23855354
2018,12,127424950,23145399
2018,16,127420087,23147894
2018,12,130347840,23862590
2018,19,130357008,23857775
2018,20,130348067,23855025
2018,12,130352992,23857789
2018,10,130348417,23862699
2018,18,130348475,23857833
2018,9,130358452,23855343
2018,18,130350727,23863137
2018,12,130358542,23858133
2018,12,130266602,23836812
2018,5,130262031,23841880
2018,12,130267262,23836914
2018,18,130262450,23846919
2018,12,130266736,23841833
2018,12,130261968,23846857
2018,12,130271737,23841863
2018,20,130262194,23841905
2018,12,130271936,23846899
2018,3,130271949,23846903
2018,19,130271956,23836915
2018,12,130272055,23846916
2018,20,130267447,23836939
2018,20,130262495,23836946
2018,12,138661299,26062019
2018,12,138661300,26062020
2018,12,138661304,26062021
2018,12,138661314,26062022
2018,12,138661317,26062023
2018,12,140631490,27116855
2018,12,137878095,25839757
2018,18,137886808,25842778
2018,3,137884333,25836139
2018,12,137877934,25839727
2018,12,137878136,25835759
2018,12,137886605,25839928
2018,9,137883292,25842765
2018,12,137879903,25842827
2018,10,140233445,26803957
2018,20,140842041,27186441
2018,16,138661269,26062008
2018,16,138661270,26062009
2018,12,138661320,26062025
2018,4,137875719,25842570
2018,18,137879205,25839916
2018,9,137886749,25839964
2018,12,137887261,25840092
2018,18,137887290,25840099
2018,12,137881700,25835732
2018,12,137875761,25839743
2018,12,137886838,25842788
2018,12,137887894,25840239
2018,9,142388849,27635933
2018,12,137881815,25835747
2018,12,137875903,25839778
2018,12,137883127,25839934
2018,12,137879487,25835973
2018,12,137879811,25836026
2018,12,137883923,25836080
2018,20,138817031,26119966
2018,12,140043746,26761269
2018,12,140744278,27158224
2018,12,137881649,25835719
2018,18,137882686,25835857
2018,12,137876057,25842635
2018,12,137883111,25839929
2018,18,137881850,25842590
2018,12,141374753,27335974
2018,12,141233939,27296590
2018,12,141436229,27376771
2018,20,141279142,27331503
2018,12,141480527,27421762
2018,3,139081219,26188116
2018,3,139081218,26188115
2018,12,137879348,25839944
2018,12,140047316,26764907
2018,15,142178888,27593618
