"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,111056500,101214082,1,4,,,,5,22,"F",1,2,"",22,0
2018,111053826,101221080,1,1,,,,,,"",,,"",,
2018,111053830,101214103,1,1,,,,,,"",,,"",,
2018,111056542,101214115,1,4,,,,5,26,"F",1,2,"",26,0
2018,111056550,101214119,2,4,,,,5,39,"M",1,2,"",39,0
2018,111056570,101214134,1,4,,,,5,18,"M",1,2,"",18,0
2018,111053903,101219034,2,4,,,,5,19,"F",1,2,"",19,0
2018,111061124,101219034,1,4,,,,5,20,"F",2,2,"",20,0
2018,111061176,101214267,1,1,,,,,,"",,,"",,
2018,111053956,101219085,1,4,,,,5,67,"F",1,2,"R",67,0
2018,111061219,101219116,1,4,,,,5,51,"F",4,2,"R",51,0
2018,111054001,101221232,1,1,,,,,,"",,,"",,
2018,111061234,101219128,1,4,,,,5,23,"U",0,3,"R",23,0
2018,111056785,101219128,4,4,,,,5,44,"M",4,2,"R",44,0
2018,111056783,101219128,3,4,,,,5,42,"F",4,2,"R",42,0
2018,111056780,101219128,2,4,,,,5,76,"M",4,2,"R",76,0
2018,111056792,101214344,1,4,,,,5,22,"F",2,3,"R",22,0
2018,111056794,101214344,3,4,,,,5,42,"M",0,3,"N",42,0
2018,111056793,101214344,2,4,,,,5,27,"F",2,2,"R",27,0
2018,111056801,101219136,1,4,,,,5,29,"M",4,2,"R",29,0
2018,111056819,101214372,1,4,,,,5,61,"M",0,3,"R",61,0
2018,111054044,101221272,1,4,,,,5,27,"F",0,3,"R",27,0
2018,111054051,101219169,1,4,,,,5,37,"F",1,2,"R",37,0
2018,111056866,101214421,1,4,,,,5,40,"F",2,3,"R",40,0
2018,111061303,101219184,1,4,,,,5,68,"M",1,3,"R",68,0
2018,111056924,101214468,1,4,,,,5,18,"M",0,3,"R",18,0
2018,111054123,101214493,1,4,,,,5,50,"M",0,3,"R",50,0
2018,111056948,101214493,2,4,,,,5,48,"U",0,3,"R",48,0
2018,111056995,101214541,1,4,,,,5,39,"F",2,2,"U",39,0
2018,111061388,101221398,1,9,,,,,,"",,,"",,
2018,111061392,101219253,2,1,,,,,,"",,,"",,
2018,111061391,101219253,1,1,,,,,,"",,,"",,
2018,111061398,101219257,1,8,,,,,,"",,,"",,
2018,111057034,101221414,1,4,,,,5,56,"M",1,3,"N",56,0
2018,111054210,101221425,2,4,,,,5,58,"F",1,,"",58,0
2018,111054230,101221440,1,4,,,,5,37,"F",1,3,"R",37,0
2018,111054256,101221461,1,4,,,,5,30,"F",0,3,"R",30,0
2018,111057133,101219308,3,8,,,,,,"",,,"",,
2018,111057132,101219308,2,4,,,,5,55,"M",0,3,"R",55,0
2018,112578295,102565630,2,5,7,6,,5,38,"M",1,2,"R",38,0
2018,112582365,102566230,1,8,,,,,,"",,,"",,
2018,112573737,102566254,1,4,,,,5,63,"M",1,,"R",63,0
2018,112582448,102566297,1,4,,,,5,37,"F",4,3,"N",37,0
2018,112582501,102566344,1,4,,,,5,47,"F",4,2,"N",47,0
2018,112573800,102566346,1,4,,,,5,52,"M",1,2,"N",52,0
2018,112573806,102571141,1,9,,,,,,"",,,"",,
2018,112584026,102567709,1,4,,,,5,28,"F",1,2,"",28,0
2018,112582533,102566384,1,4,,,,5,51,"F",1,2,"",51,0
2018,112582572,102571187,1,4,,,,5,49,"M",1,2,"",49,0
2018,112578573,102571193,2,1,,,,,,"",,,"",,
2018,112578576,102566425,1,1,,,,,,"",,,"",,
2018,112578585,102566432,2,4,,,,5,21,"F",1,,"",21,0
2018,112578584,102566432,1,4,,,,5,21,"F",1,2,"",21,0
2018,112582595,102565877,1,4,,,,5,20,"M",1,2,"",20,0
2018,112582600,102565882,1,1,,,,,,"",,,"",,
2018,112578611,102571231,1,8,,,,,,"",,,"",,
2018,112573910,102565898,1,4,,,,5,36,"F",1,2,"",36,0
2018,112582622,102565910,1,4,,,,5,30,"F",1,2,"",30,0
2018,112582643,102566481,1,4,,,,5,47,"F",1,2,"",47,0
2018,112578666,102565947,1,8,,,,,,"",,,"",,
2018,112573965,102566491,1,1,,,,,,"",,,"",,
2018,112574011,102571327,1,8,,,,,,"",,,"",,
2018,112574032,102566544,1,4,,,,5,26,"M",1,2,"U",26,0
2018,112574039,102571348,1,1,,,,,,"",,,"",,
2018,112574064,102566564,1,4,,,,5,42,"M",1,2,"R",42,0
2018,112578845,102566609,1,4,,,,5,26,"M",4,2,"R",26,0
2018,112582796,102576138,1,4,,,,5,59,"M",1,2,"R",59,0
2018,112582804,102566626,1,4,,,,5,41,"F",0,3,"N",41,0
2018,112574174,102566642,1,4,,,,5,20,"F",2,2,"R",20,0
2018,112578937,102576199,1,8,,,,,,"",,,"",,
2018,112582854,102566677,2,4,,,,5,90,"M",0,3,"",90,0
2018,112578950,102566677,1,4,,,,5,87,"F",0,3,"",87,0
2018,112575505,102572560,1,4,,,,5,47,"M",1,,"R",47,0
2018,112582881,102571522,1,4,,,,5,28,"M",0,,"",28,0
2018,112578998,102576257,2,4,,,,5,57,"M",0,3,"R",57,0
2018,112574259,102576257,1,4,,,,5,67,"M",0,3,"R",67,0
2018,112582905,102566716,1,4,,,,5,19,"F",0,3,"R",19,0
2018,112582909,102576276,1,4,,,,5,44,"F",1,2,"R",44,0
2018,112579016,102576277,1,4,,,,5,61,"M",1,3,"R",61,0
2018,112582918,102566729,1,4,,,,5,65,"M",0,3,"R",65,0
2018,112579027,102566736,1,4,,,,5,48,"M",0,3,"R",48,0
2018,112579028,102566737,1,4,,,,5,66,"F",1,3,"R",66,0
2018,112574293,102566745,1,9,,,,,,"",,,"",,
2018,112579051,102566757,2,4,,,,5,60,"F",1,2,"R",60,0
2018,112579055,102571584,1,8,,,,,,"",,,"",,
2018,112579060,102576313,1,9,,,,,,"",,,"",,
2018,112582971,102566776,1,4,,,,5,63,"M",1,2,"U",63,0
2018,112579071,102576328,1,4,,,,5,20,"F",0,3,"R",20,0
2018,112579080,102566787,1,4,,,,5,41,"F",2,3,"R",41,0
2018,112583010,102566793,1,4,,,,5,78,"M",0,3,"R",78,0
2018,112583014,102571627,1,8,,,,,,"",,,"",,
2018,112574356,102576363,1,4,,,,5,56,"M",1,3,"R",56,0
2018,112574371,102566817,1,8,,,,,,"",,,"",,
2018,112583045,102566826,1,4,,,,5,48,"M",0,3,"R",48,0
2018,112584069,102577337,2,4,,,,5,67,"F",1,2,"R",67,0
2018,112580224,102577337,1,4,,,,5,69,"M",1,2,"R",69,0
2018,112575529,102572581,1,4,,,,5,56,"F",1,2,"",56,0
2018,112584099,102577356,2,4,,,,5,72,"M",1,2,"",72,0
2018,112575552,102577356,3,8,,,,,,"",,,"",,
2018,112575550,102577356,1,4,,,,5,53,"M",1,3,"",53,0
2018,112575580,102577376,2,8,,,,,,"",,,"",,
2018,112584125,102577376,3,4,,,,5,37,"M",1,2,"",37,0
2018,112584142,102567813,1,4,,,,5,37,"M",1,2,"R",37,0
2018,112584150,102567828,1,1,,,,,,"",,,"",,
2018,112575617,102572657,1,8,,,,,,"",,,"",,
2018,112584178,102567854,1,1,,,,,,"",,,"",,
2018,112575635,102572672,1,4,,,,5,49,"M",1,2,"N",49,0
2018,112584195,102577434,2,4,,,,5,28,"M",0,,"",28,0
2018,112584194,102577434,1,4,,,,5,43,"M",0,,"",43,0
2018,112575649,102577438,1,4,,,,5,33,"M",1,3,"R",33,0
2018,112584202,102572684,1,8,,,,,,"",,,"",,
2018,112584240,102567898,1,8,,,,,,"",,,"",,
2018,112575720,102567919,1,5,2,1,,5,24,"M",1,2,"",24,0
2018,112584277,102567924,1,4,,,,5,58,"F",1,,"",58,0
2018,112584300,102572743,1,4,,,,5,46,"M",0,2,"",46,0
2018,112575802,102572789,1,4,,,,5,14,"F",2,2,"",14,0
2018,112584380,102568031,1,8,,,,,,"",,,"",,
2018,112575846,102572821,1,4,,,,5,56,"M",1,2,"",56,0
2018,112580511,102577581,1,4,,,,5,17,"F",1,2,"",17,0
2018,112584428,102572853,1,1,,,,,,"",,,"",,
2018,112584458,102568106,1,1,,,,,,"",,,"",,
2018,112575920,102568133,2,4,,,,5,58,"F",1,3,"R",58,0
2018,112580560,102568133,1,4,,,,5,59,"M",1,3,"R",59,0
2018,112584480,102568133,3,4,,,,5,23,"M",4,2,"R",23,0
2018,112580590,102577642,1,4,,,,5,21,"F",2,3,"N",21,0
2018,112575960,102577648,1,1,,,,,,"",,,"",,
2018,112580646,102568229,1,4,,,,5,28,"F",4,2,"R",28,0
2018,112580650,102572977,1,4,,,,5,25,"F",0,3,"N",25,0
2018,112580660,102568248,1,4,,,,5,32,"M",1,1,"R",32,0
2018,112584610,102568255,1,4,,,,5,39,"M",1,1,"",39,0
2018,112580689,102577730,1,4,,,,5,36,"F",1,2,"R",36,0
2018,112580693,102568271,2,1,,,,,,"",,,"",,
2018,112584639,102568277,1,4,,,,5,65,"M",1,2,"R",65,0
2018,112580703,102568279,1,1,,,,,,"",,,"",,
2018,112576082,102577764,1,8,,,,,,"",,,"",,
2018,112576089,102577769,1,4,,,,5,62,"F",0,3,"N",62,0
2018,112576097,102568312,1,4,,,,5,67,"M",0,3,"R",67,0
2018,112576099,102568312,2,4,,,,5,63,"F",0,2,"R",63,0
2018,112584682,102568312,3,4,,,,5,52,"M",1,2,"R",52,0
2018,112576100,102568312,5,4,,,,5,71,"M",0,3,"R",71,0
2018,127632938,116512265,5,4,,,,5,49,"M",1,,"",49,0
2018,127632936,116512265,3,4,,,,5,19,"F",1,,"",19,0
2018,127632935,116512265,2,4,,,,5,20,"M",1,,"",20,0
2018,127632937,116512265,4,4,,,,5,19,"M",1,,"",19,0
2018,127632934,116512265,1,4,,,,5,55,"M",1,,"",55,0
2018,127841653,116702095,1,4,,,,5,49,"F",1,2,"R",49,0
2018,128360987,117154747,3,4,,,,5,3,"M",1,1,"R",3,0
2018,128360986,117154747,2,4,,,,5,25,"F",1,2,"R",25,0
2018,128360985,117154747,1,4,,,,5,18,"M",1,2,"R",18,0
2018,128360988,117154747,4,4,,,,5,1,"F",1,2,"R",1,0
2018,128360989,117154748,1,8,,,,,,"",,,"",,
2018,128093340,116921484,1,4,,,,5,19,"F",1,2,"R",19,0
2018,127394530,116299338,1,1,,,,,,"",,,"",,
2018,128662543,117442823,1,8,,,,,,"",,,"",,
2018,128661516,117441954,2,6,,,,,,"",,,"",,
2018,128661515,117441954,1,8,,,,,,"",,,"",,
2018,127525492,116413931,1,8,,,,,,"",,,"",,
2018,127560557,116446142,1,4,,,,5,32,"F",3,2,"R",32,0
2018,127560556,116446142,2,8,,,,,,"",,,"",,
2018,127560555,116446141,1,1,,,,,,"",,,"",,
2018,127393777,116298684,1,4,,,,5,71,"M",1,2,"R",71,0
2018,128662053,117442416,2,4,,,,5,27,"M",1,2,"R",27,0
2018,127440064,116341615,1,4,,,,5,5,"F",2,2,"R",5,0
2018,127395224,116299949,2,8,,,,,,"",,,"",,
2018,127515094,116399342,1,4,,,,5,59,"M",1,2,"",59,0
2018,127077946,116021140,1,8,,,,,,"",,,"",,
2018,127559320,116439906,1,8,,,,,,"",,,"",,
2018,127440066,116341616,2,4,,,,5,63,"M",1,,"R",63,0
2018,127440065,116341616,1,4,,,,5,63,"F",1,,"R",63,0
2018,128666164,117437221,1,4,,,,5,33,"F",3,2,"R",33,0
2018,127560680,116451190,1,4,,,,5,27,"M",1,2,"",27,0
2018,128531327,117310335,1,4,,,,5,31,"F",1,2,"R",31,0
2018,128592902,117371101,1,4,,,,5,27,"M",0,,"N",27,0
2018,128669685,117435957,1,8,,,,,,"",,,"",,
2018,128275475,117077834,1,4,,,,5,45,"F",1,2,"R",45,0
2018,128363459,117156866,1,4,,,,5,24,"M",1,1,"R",24,0
2018,128017595,116856794,1,4,,,,5,44,"F",1,2,"",44,0
2018,128017669,116856865,1,8,,,,,,"",,,"",,
2018,128363468,117156875,1,4,,,,5,64,"M",1,2,"",64,0
2018,127555940,116442934,1,4,,,,5,45,"F",2,2,"R",45,0
2018,127727424,116602690,1,1,,,,,,"",,,"",,
2018,127632912,116512249,2,5,3,4,,5,36,"F",1,2,"",36,0
2018,128364040,117157352,1,4,,,,5,20,"M",2,2,"R",20,0
2018,128364041,117157352,2,4,,,,5,18,"F",1,,"",18,0
2018,127632904,116512244,1,4,,,,5,41,"F",1,2,"R",41,0
2018,128361003,117154762,1,1,,,,,,"",,,"",,
2018,127624720,116512131,2,8,,,,,,"",,,"",,
2018,103696894,94739709,1,4,,,,5,12,"M",1,2,"",12,0
2018,103696961,94739768,1,4,,,,5,4,"M",2,2,"R",4,0
2018,103696988,94739792,1,8,,,,,,"",,,"",,
2018,103697872,94740581,1,4,,,,5,24,"F",1,2,"R",24,0
2018,103697900,94740605,1,1,,,,,,"",,,"",,
2018,103697953,94740654,1,4,,,,5,19,"M",1,2,"",19,0
2018,103698179,94740854,1,4,,,,5,30,"F",1,1,"R",30,0
2018,103699309,94741783,1,8,,,,,,"",,,"",,
2018,103699338,94741812,1,4,,,,5,28,"F",1,2,"",28,0
2018,103699433,94741896,1,4,,,,5,36,"F",1,2,"",36,0
2018,103699477,94741934,1,4,,,,5,63,"F",1,2,"R",63,0
2018,103697387,94740148,1,4,,,,5,32,"M",1,2,"",32,0
2018,103697425,94740183,1,4,,,,5,13,"M",1,2,"",13,0
2018,103697645,94740377,1,8,,,,,,"",,,"",,
2018,103697902,94740608,1,4,,,,5,19,"F",1,,"",19,0
2018,103697942,94740647,1,4,,,,5,39,"M",1,2,"R",39,0
2018,103698164,94740842,1,4,,,,5,74,"M",1,2,"",74,0
2018,103698178,94740855,1,4,,,,5,38,"M",1,2,"R",38,0
2018,103698187,94740861,1,1,,,,,,"",,,"",,
2018,103698204,94740876,1,4,,,,5,61,"F",1,2,"R",61,0
2018,103698218,94740888,1,4,,,,5,14,"M",1,2,"",14,0
2018,103698237,94740907,1,4,,,,5,27,"M",1,2,"R",27,0
2018,103698262,94740933,1,4,,,,5,11,"M",1,,"R",11,0
2018,103699341,94741815,1,4,,,,5,35,"M",1,2,"R",35,0
2018,103699374,94741841,1,4,,,,5,40,"M",1,2,"R",40,0
2018,103699476,94741933,1,4,,,,5,22,"F",1,2,"R",22,0
2018,103699495,94741948,1,4,,,,5,24,"F",1,2,"N",24,0
2018,106210392,96942333,1,4,,,,5,33,"F",1,2,"R",33,0
2018,106210585,96942507,1,4,,,,5,13,"M",1,,"",13,0
2018,106210602,96942524,1,4,,,,5,30,"F",1,2,"",30,0
2018,106210647,96942566,1,4,,,,5,45,"F",1,2,"",45,0
2018,106210681,96942602,1,4,,,,5,38,"M",1,,"",38,0
2018,106210705,96942620,1,1,,,,,,"",,,"",,
2018,106210940,96942828,1,4,,,,5,37,"F",1,2,"",37,0
2018,106210941,96942828,2,8,,,,,,"",,,"",,
2018,106210974,96942857,1,1,,,,,,"",,,"",,
2018,106211063,96942938,1,4,,,,5,44,"M",1,2,"",44,0
2018,106211085,96942958,1,8,,,,,,"",,,"",,
2018,106211133,96943001,1,4,,,,5,53,"F",1,2,"",53,0
2018,106211165,96943032,1,1,,,,,,"",,,"",,
2018,106211209,96943065,1,4,,,,5,27,"F",1,2,"",27,0
2018,106211229,96943085,1,1,,,,,,"",,,"",,
2018,106211297,96943147,1,4,,,,5,48,"M",1,2,"",48,0
2018,106211399,96943242,1,4,,,,5,68,"M",1,2,"",68,0
2018,106211424,96943265,1,6,,,,,,"",,,"",,
2018,106211466,96943303,1,9,,,,,,"",,,"",,
2018,106211558,96943391,1,4,,,,5,60,"F",1,,"",60,0
2018,106211567,96943399,1,8,,,,,,"",,,"",,
2018,106211589,96943420,1,4,,,,5,69,"M",1,2,"",69,0
2018,103696857,94739675,1,4,,,,5,48,"M",1,3,"",48,0
2018,103696898,94739715,1,8,,,,,,"",,,"",,
2018,103697412,94740171,1,5,1,4,,5,29,"M",1,2,"R",29,0
2018,103697865,94740572,1,1,,,,,,"",,,"",,
2018,103697919,94740623,1,4,,,,5,44,"M",1,2,"",44,0
2018,103697933,94740637,1,1,,,,,,"",,,"",,
2018,103698172,94740849,1,1,,,,,,"",,,"",,
2018,103699470,94741931,1,4,,,,5,51,"M",1,2,"R",51,0
2018,103699621,94742054,1,8,,,,,,"",,,"",,
2018,103699898,94742292,1,8,,,,,,"",,,"",,
2018,103703188,94745195,1,9,,,,,,"",,,"",,
2018,103703209,94745213,1,4,,,,5,14,"M",2,2,"R",14,0
2018,103697306,94740078,1,4,,,,5,44,"F",1,2,"R",44,0
2018,103697386,94740147,1,8,,,,,,"",,,"",,
2018,103697403,94740163,1,1,,,,,,"",,,"",,
2018,103697429,94740190,1,8,,,,,,"",,,"",,
2018,103697867,94740577,1,8,,,,,,"",,,"",,
2018,103697913,94740618,1,1,,,,,,"",,,"",,
2018,103699334,94741811,1,1,,,,,,"",,,"",,
2018,103699934,94742325,1,4,,,,5,13,"M",0,3,"R",13,0
2018,103699933,94742326,1,8,,,,,,"",,,"",,
2018,103699967,94742359,1,4,,,,5,33,"F",2,2,"R",33,0
2018,103696984,94739788,1,4,,,,5,65,"M",1,2,"N",65,0
2018,103697341,94740104,1,4,,,,5,30,"F",1,2,"",30,0
2018,103697437,94740197,1,4,,,,5,58,"F",1,2,"",58,0
2018,103697519,94740269,1,1,,,,,,"",,,"",,
2018,103697537,94740286,1,8,,,,,,"",,,"",,
2018,103697874,94740584,1,1,,,,,,"",,,"",,
2018,103698202,94740873,1,1,,,,,,"",,,"",,
2018,103696881,94739698,1,4,,,,5,63,"M",1,2,"",63,0
2018,103696850,94739669,1,4,,,,5,27,"F",1,2,"",27,0
2018,103696878,94739696,1,1,,,,,,"",,,"",,
2018,103697647,94740381,1,4,,,,5,60,"M",1,,"",60,0
2018,103697907,94740613,1,4,,,,5,58,"F",1,2,"",58,0
2018,103699479,94741937,2,4,,,,5,40,"F",1,,"N",40,0
2018,103699475,94741937,1,4,,,,5,42,"M",1,2,"R",42,0
2018,103702263,94744375,1,4,,,,5,59,"M",0,3,"R",59,0
2018,103697531,94740280,1,4,,,,5,56,"M",1,2,"R",56,0
2018,103697561,94740308,1,4,,,,5,39,"M",1,2,"",39,0
2018,103697651,94740380,1,8,,,,,,"",,,"",,
2018,103697851,94740563,1,1,,,,,,"",,,"",,
2018,103698196,94740870,1,6,,,,,,"",,,"",,
2018,103699362,94741831,2,1,,,,,,"",,,"",,
2018,103699504,94741954,2,4,,,,5,57,"M",1,,"R",57,0
2018,103699494,94741954,1,4,,,,5,51,"F",1,,"R",51,0
2018,103700061,94742442,1,1,,,,,,"",,,"",,
2018,106210401,96942340,1,4,,,,5,66,"F",1,2,"R",66,0
2018,106210918,96942810,2,4,,,,5,41,"F",1,2,"",41,0
2018,106210915,96942810,1,4,,,,5,69,"F",1,2,"",69,0
2018,106210986,96942870,1,4,,,,5,28,"M",1,2,"",28,0
2018,106211101,96942974,1,8,,,,,,"",,,"",,
2018,106211198,96943055,1,1,,,,,,"",,,"",,
2018,106211430,96943270,1,1,,,,,,"",,,"",,
2018,106211581,96943412,1,4,,,,5,54,"M",1,2,"R",54,0
2018,106211839,96943640,1,4,,,,5,36,"M",1,2,"",36,0
2018,106211921,96943714,1,4,,,,5,53,"F",1,2,"",53,0
2018,106211957,96943749,1,1,,,,,,"",,,"",,
2018,106211991,96943782,1,1,,,,,,"",,,"",,
2018,106212023,96943813,1,1,,,,,,"",,,"",,
2018,106212095,96943871,1,4,,,,5,42,"F",8,2,"R",42,0
2018,106212133,96943909,1,4,,,,5,59,"M",1,2,"",59,0
2018,106212210,96943971,1,4,,,,5,19,"F",1,2,"R",19,0
2018,106212242,96943996,1,4,,,,5,73,"M",1,2,"R",73,0
2018,106212240,96943994,1,4,,,,5,84,"M",1,2,"R",84,0
2018,106212263,96944013,1,1,,,,,,"",,,"",,
2018,106212314,96944060,1,8,,,,,,"",,,"",,
2018,106212331,96944077,1,6,,,,,,"",,,"",,
2018,106212320,96944066,1,4,,,,5,69,"M",1,2,"R",69,0
2018,106212338,96944085,1,4,,,,5,74,"F",1,2,"R",74,0
2018,106212362,96944105,1,1,,,,,,"",,,"",,
2018,106212436,96944165,1,4,,,,5,18,"M",1,2,"",18,0
2018,106212452,96944175,1,4,,,,5,27,"F",1,,"",27,0
2018,106212497,96944209,1,4,,,,5,70,"F",1,2,"",70,0
2018,106212608,96944293,1,4,,,,5,17,"F",1,2,"R",17,0
2018,106212655,96944322,1,4,,,,5,45,"F",0,2,"",45,0
2018,106212707,96944360,2,4,,,,5,25,"F",1,2,"R",25,0
2018,106212760,96944404,1,4,,,,5,41,"M",1,2,"R",41,0
2018,106212782,96944422,1,4,,,,5,48,"M",1,2,"R",48,0
2018,106212853,96944476,1,4,,,,5,51,"F",1,2,"",51,0
2018,106212867,96944486,1,8,,,,,,"",,,"",,
2018,106212966,96944562,1,4,,,,5,64,"M",1,2,"R",64,0
2018,106213005,96944596,1,4,,,,5,57,"M",1,2,"R",57,0
2018,106213024,96944613,1,4,,,,5,61,"M",1,2,"R",61,0
2018,106213040,96944628,1,8,,,,,,"",,,"",,
2018,106213121,96944691,1,4,,,,5,25,"F",1,2,"R",25,0
2018,106213271,96944804,1,4,,,,5,41,"M",1,2,"R",41,0
2018,106213308,96944830,1,4,,,,5,63,"M",1,2,"R",63,0
2018,106213369,96944884,1,4,,,,5,27,"M",1,,"",27,0
2018,106213383,96944899,1,8,,,,,,"",,,"",,
2018,106213397,96944912,1,4,,,,5,50,"M",1,2,"",50,0
2018,106213459,96944962,1,4,,,,5,58,"M",1,2,"R",58,0
2018,106213504,96944998,2,1,,,,,,"",,,"",,
2018,106213501,96944998,1,4,,,,5,52,"F",1,2,"",52,0
2018,106213509,96945005,1,4,,,,5,21,"F",1,2,"",21,0
2018,106213562,96945043,1,1,,,,,,"",,,"",,
2018,103697390,94740149,1,4,,,,5,33,"F",1,2,"",33,0
2018,103697436,94740192,1,4,,,,5,94,"F",1,2,"",94,0
2018,103697901,94740606,1,4,,,,5,40,"M",1,2,"",40,0
2018,103698166,94740844,1,4,,,,5,43,"F",1,1,"R",43,0
2018,103698269,94740935,1,1,,,,,,"",,,"",,
2018,103699373,94741842,1,1,,,,,,"",,,"",,
2018,103699617,94742052,1,9,,,,,,"",,,"",,
2018,103699901,94742294,1,1,,,,,,"",,,"",,
2018,103699931,94742327,1,4,,,,5,22,"F",0,3,"R",22,0
2018,103703221,94745223,1,8,,,,,,"",,,"",,
2018,103696847,94739668,1,4,,,,5,44,"M",1,,"",44,0
2018,103697401,94740161,1,4,,,,5,35,"M",1,2,"",35,0
2018,103697618,94740354,1,4,,,,5,27,"F",1,,"",27,0
2018,103697663,94740392,1,8,,,,,,"",,,"",,
2018,103697889,94740597,1,4,,,,5,17,"M",4,2,"",17,0
2018,103699355,94741825,1,4,,,,5,32,"F",1,2,"R",32,0
2018,103699461,94741919,1,1,,,,,,"",,,"",,
2018,103699917,94742311,1,8,,,,,,"",,,"",,
2018,103696874,94739694,1,4,,,,5,38,"F",1,2,"",38,0
2018,103696876,94739694,2,8,,,,,,"",,,"",,
2018,103696892,94739708,1,8,,,,,,"",,,"",,
2018,103697303,94740075,1,4,,,,5,13,"F",2,2,"R",13,0
2018,103697355,94740116,1,4,,,,5,25,"M",1,2,"",25,0
2018,103697445,94740203,1,4,,,,5,85,"F",1,2,"",85,0
2018,103697938,94740639,1,4,,,,5,52,"F",1,2,"",52,0
2018,103698181,94740856,1,4,,,,5,45,"F",1,2,"R",45,0
2018,103698207,94740880,1,4,,,,5,59,"F",1,2,"R",59,0
2018,103703207,94745212,1,4,,,,5,13,"F",0,3,"R",13,0
2018,103696841,94739659,1,8,,,,,,"",,,"",,
2018,103696951,94739765,1,4,,,,5,64,"M",1,2,"R",64,0
2018,103697393,94740152,1,4,,,,5,29,"F",0,3,"",29,0
2018,103697504,94740256,1,4,,,,5,42,"M",1,2,"R",42,0
2018,103697642,94740373,1,4,,,,5,35,"F",1,,"",35,0
2018,103697914,94740620,1,4,,,,5,26,"F",1,2,"",26,0
2018,103697954,94740655,1,4,,,,5,21,"F",1,2,"R",21,0
2018,103697957,94740655,2,4,,,,5,44,"M",1,2,"",44,0
2018,103699498,94741953,1,4,,,,5,82,"F",1,2,"N",82,0
2018,103699891,94742286,1,4,,,,5,25,"M",4,2,"N",25,0
2018,103700103,94742484,1,8,,,,,,"",,,"",,
2018,103696859,94739677,1,4,,,,5,40,"M",1,2,"",40,0
2018,103697345,94740108,1,1,,,,,,"",,,"",,
2018,103697404,94740164,1,3,,,,,,"",,,"",,
2018,103699273,94741751,1,1,,,,,,"",,,"",,
2018,103699472,94741929,1,1,,,,,,"",,,"",,
2018,103699600,94742037,1,4,,,,5,33,"M",1,2,"R",33,0
2018,103699304,94741779,1,1,,,,,,"",,,"",,
2018,116700934,106123769,6,4,,,,5,35,"M",0,3,"N",35,0
2018,116700929,106123769,1,4,,,,5,55,"M",0,3,"N",55,0
2018,116708140,106119847,1,4,,,,5,15,"F",0,3,"R",15,0
2018,116708151,106119860,1,4,,,,5,35,"F",0,3,"R",35,0
2018,116705542,106115787,1,4,,,,5,45,"M",0,3,"N",45,0
2018,116708163,106119870,1,4,,,,5,58,"M",0,3,"R",58,0
2018,116708179,106119887,1,4,,,,5,76,"U",0,3,"R",76,0
2018,116705557,106119891,1,4,,,,5,55,"M",0,3,"N",55,0
2018,116708186,106119895,2,8,,,,,,"",,,"",,
2018,116708185,106119895,1,9,,,,,,"",,,"",,
2018,116708195,106123810,1,8,,,,,,"",,,"",,
2018,116708203,106123817,1,4,,,,5,15,"F",0,3,"R",15,0
2018,116708236,106119933,1,4,,,,5,40,"M",0,3,"R",40,0
2018,116708241,106119938,1,4,,,,5,45,"U",0,3,"R",45,0
2018,116701017,106119955,1,4,,,,5,24,"F",1,2,"R",24,0
2018,103697333,94740099,1,4,,,,5,51,"M",1,2,"",51,0
2018,103697368,94740128,1,4,,,,5,50,"F",1,2,"",50,0
2018,103697420,94740182,1,4,,,,5,57,"M",1,2,"",57,0
2018,103697903,94740609,1,4,,,,5,40,"M",1,2,"R",40,0
2018,103697934,94740636,1,4,,,,5,76,"F",1,2,"",76,0
2018,103697937,94740642,1,4,,,,5,38,"F",1,2,"",38,0
2018,103698152,94740832,1,1,,,,,,"",,,"",,
2018,103698206,94740877,1,4,,,,5,20,"F",2,2,"",20,0
2018,103699349,94741822,1,4,,,,5,27,"F",1,2,"R",27,0
2018,103699352,94741822,2,4,,,,5,67,"M",1,2,"R",67,0
2018,103699438,94741901,1,4,,,,5,39,"F",1,2,"R",39,0
2018,103699622,94742055,1,4,,,,5,53,"M",1,2,"R",53,0
2018,103699947,94742338,1,4,,,,5,29,"F",0,3,"R",29,0
2018,103697828,94740543,1,1,,,,,,"",,,"",,
2018,103697912,94740619,1,1,,,,,,"",,,"",,
2018,103699400,94741867,1,1,,,,,,"",,,"",,
2018,103699448,94741914,1,8,,,,,,"",,,"",,
2018,103696832,94739651,1,4,,,,5,39,"F",1,,"",39,0
2018,103696879,94739697,1,8,,,,,,"",,,"",,
2018,103697327,94740094,1,4,,,,5,18,"M",1,2,"",18,0
2018,103697360,94740120,1,4,,,,5,13,"F",4,2,"",13,0
2018,103697955,94740657,1,4,,,,5,25,"M",1,2,"",25,0
2018,103699383,94741850,1,4,,,,5,32,"M",1,2,"R",32,0
2018,112584683,102568312,4,4,,,,5,49,"F",0,3,"R",49,0
2018,112584692,102568316,1,1,,,,,,"",,,"",,
