"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,112588317,99667711,1,5,24,"M",1,1,24,0
2018,112593435,99659700,0,,,"",,,,
2018,112588365,99667743,1,5,55,"M",1,2,55,0
2018,112585222,99667768,1,5,26,"M",1,2,26,0
2018,112588418,99663006,0,,,"",,,,
2018,112593528,99663053,0,,,"",,,,
2018,112588495,99663072,0,,,"",,,,
2018,112593565,99663084,0,,,"",,,,
2018,112593572,99667845,1,5,17,"M",4,2,17,0
2018,112593606,99667873,0,,,"",,,,
2018,112588576,99659851,1,5,38,"F",4,2,38,0
2018,112588585,99659856,1,5,25,"M",3,2,25,0
2018,112588624,99663194,0,,,"",,,,
2018,112593683,99667942,1,5,17,"M",3,2,17,0
2018,112593618,99659838,1,5,72,"M",0,3,72,0
2018,120035943,106123761,1,5,16,"M",0,3,16,0
2018,120035947,106123765,1,5,56,"F",0,3,56,0
2018,120026915,106119841,1,5,16,"M",3,2,16,0
2018,120026928,106123780,1,5,53,"M",0,3,53,0
2018,120035974,106123789,1,5,29,"M",2,2,29,0
2018,120035979,106123791,0,,,"",,,,
2018,120026949,106115790,0,,,"",,,,
2018,120035988,106119883,1,5,44,"M",3,2,44,0
2018,120035994,106123803,1,5,51,"M",0,3,51,0
2018,120031422,106115805,1,5,39,"M",1,2,39,0
2018,120031424,106123806,0,,,"",,,,
2018,120026983,106119900,0,,,"",,,,
2018,120026986,106123811,0,,,"",,,,
2018,120026991,106115809,1,5,34,"M",0,3,34,0
2018,120036010,106119912,0,,,"",,,,
2018,120031441,106123821,1,5,22,"M",0,3,22,0
2018,112584886,99657413,1,5,28,"F",1,2,28,0
2018,112593119,99657435,0,,,"",,,,
2018,112588254,99657451,1,5,37,"M",1,2,37,0
2018,112584919,99659502,1,5,16,"M",1,2,16,0
2018,112584928,99659508,1,5,48,"M",1,2,48,0
2018,112593162,99662875,0,,,"",,,,
2018,120031449,106123824,0,,,"",,,,
2018,112593174,99657481,0,,,"",,,,
2018,112584952,99659535,1,5,52,"M",1,2,52,0
2018,112593205,99657514,0,,,"",,,,
2018,112593230,99659559,0,,,"",,,,
2018,112584994,99659567,0,,,"",,,,
2018,112585002,99657551,1,5,14,"M",1,,14,0
2018,112585004,99657551,3,5,14,"M",1,2,14,0
2018,112585003,99657551,2,5,14,"M",1,2,14,0
2018,112585024,99659585,0,,,"",,,,
2018,112593265,99657573,1,5,60,"M",1,2,60,0
2018,112593271,99659594,1,5,17,"M",2,2,17,0
2018,112593273,99659594,2,5,16,"M",1,2,16,0
2018,112585040,99659597,1,5,31,"F",1,2,31,0
2018,112593282,99659607,1,5,28,"M",1,1,28,0
2018,112585055,99657596,1,5,27,"M",1,2,27,0
2018,112593301,99657606,1,5,33,"M",2,2,33,0
2018,112593337,99657631,1,5,30,"M",1,2,30,0
2018,112593342,99659641,0,,,"",,,,
2018,112593348,99659645,0,,,"",,,,
2018,112593358,99662910,1,5,35,"M",1,2,35,0
2018,120027044,106123838,1,5,20,"F",1,3,20,0
2018,120027090,106120004,0,,,"",,,,
2018,112593378,99657665,1,5,18,"M",0,3,18,0
2018,112588308,99667672,1,5,12,"M",1,2,12,0
2018,112593389,99659663,0,,,"",,,,
2018,112585139,99667680,0,,,"",,,,
2018,112593400,99667683,0,,,"",,,,
2018,112588311,99667690,0,,,"",,,,
2018,112588326,99667716,0,,,"",,,,
2018,112588369,99662963,2,5,14,"F",2,2,14,0
2018,112588368,99662963,1,5,14,"M",1,2,14,0
2018,112588389,99667759,0,,,"",,,,
2018,112588404,99667765,0,,,"",,,,
2018,112588412,99667773,0,,,"",,,,
2018,112593524,99667804,0,,,"",,,,
2018,112588466,99663054,0,,,"",,,,
2018,112588479,99667825,1,5,55,"F",1,1,55,0
2018,112593560,99663078,1,5,16,"F",1,2,16,0
2018,112585292,99659798,1,5,25,"F",1,1,25,0
2018,112588505,99667846,0,,,"",,,,
2018,112588517,99667853,1,5,23,"F",1,2,23,0
2018,112593098,99657411,1,5,48,"M",1,3,48,0
2018,112584930,99659510,0,,,"",,,,
2018,112588266,99659514,1,5,32,"M",1,2,32,0
2018,112593167,99659524,0,,,"",,,,
2018,112588275,99662877,0,,,"",,,,
2018,112593183,99662888,0,,,"",,,,
2018,112584953,99657497,0,,,"",,,,
2018,112584965,99657510,2,5,30,"F",3,2,30,0
2018,112588287,99657510,3,5,26,"M",1,2,26,0
2018,112593199,99657510,1,5,34,"M",1,2,34,0
2018,112584968,99657512,0,,,"",,,,
2018,112593223,99659556,1,5,17,"M",2,1,17,0
2018,112584984,99657534,1,5,45,"M",1,1,45,0
2018,112584996,99659568,1,5,14,"M",1,1,14,0
2018,112584997,99659568,2,5,14,"M",1,2,14,0
2018,112585025,99657566,1,5,17,"M",1,2,17,0
2018,112593263,99657571,1,5,16,"M",1,2,16,0
2018,112585034,99657577,1,4,,"F",1,,,
2018,115948473,102567150,1,5,28,"F",2,2,28,0
2018,115955483,102567150,2,5,30,"F",2,2,30,0
2018,112585063,99657602,0,,,"",,,,
2018,115955459,102571978,0,,,"",,,,
2018,112593318,99659633,1,5,32,"F",2,2,32,0
2018,112585088,99657629,1,5,36,"F",1,2,36,0
2018,112585101,99657644,1,5,41,"M",1,2,41,0
2018,112585106,99657651,0,,,"",,,,
2018,112585114,99659650,1,5,19,"M",1,2,19,0
2018,112588306,99657663,1,5,48,"M",1,2,48,0
2018,112593407,99659679,2,5,22,"M",1,3,22,0
2018,112593406,99659679,1,5,20,"M",1,2,20,0
2018,112593418,99667694,1,5,26,"M",1,2,26,0
2018,112593476,99667753,1,5,17,"F",1,2,17,0
2018,112588397,99662986,1,5,18,"M",1,2,18,0
2018,115955492,102567163,0,,,"",,,,
2018,112588448,99663045,1,5,24,"M",1,2,24,0
2018,112585265,99667814,0,,,"",,,,
2018,112593555,99667828,1,5,28,"M",1,2,28,0
2018,112585284,99667833,1,5,29,"M",1,2,29,0
2018,112588509,99663093,1,5,42,"M",0,3,42,0
2018,112588526,99667856,0,,,"",,,,
2018,112588534,99659825,0,,,"",,,,
2018,115953201,102572012,0,,,"",,,,
2018,115955514,102576792,0,,,"",,,,
2018,115955529,102567197,0,,,"",,,,
2018,112588574,99667894,1,5,46,"M",1,2,46,0
2018,115955538,102572045,2,5,20,"F",1,2,20,0
2018,115955536,102572045,1,5,27,"M",2,2,27,0
2018,115948536,102572052,0,,,"",,,,
2018,115948546,102576826,1,5,15,"F",1,3,15,0
2018,115955567,102576832,1,5,50,"M",1,,50,0
2018,115953262,102576834,1,5,32,"F",1,2,32,0
2018,115953270,102567233,0,,,"",,,,
2018,115953284,102567243,0,,,"",,,,
2018,115955611,102572107,0,,,"",,,,
2018,115953315,102567267,1,5,21,"M",1,2,21,0
2018,115948602,102567275,0,,,"",,,,
2018,115948607,102567280,3,5,15,"F",2,2,15,0
2018,115955624,102567280,2,5,17,"F",2,2,17,0
2018,115948606,102567280,1,5,19,"F",2,3,19,0
2018,115948609,102567280,5,5,15,"F",2,2,15,0
2018,115948608,102567280,4,5,15,"F",2,2,15,0
2018,115955629,102567286,0,,,"",,,,
2018,115948628,102576901,1,5,17,"M",2,2,17,0
2018,115953366,102567311,0,,,"",,,,
2018,115948654,102576929,0,,,"",,,,
2018,115955665,102567328,0,,,"",,,,
2018,115953384,102567334,1,5,16,"M",0,3,16,0
2018,115948682,102572179,1,5,30,"M",1,3,30,0
2018,115955705,102576968,0,,,"",,,,
2018,115953414,102572192,1,5,19,"F",2,2,19,0
2018,115953419,102567361,0,,,"",,,,
2018,115955736,102567382,0,,,"",,,,
2018,115948728,102567393,1,5,22,"M",2,2,22,0
2018,115953448,102567399,0,,,"",,,,
2018,115955766,102567411,1,5,91,"M",0,3,91,0
2018,115955769,102567414,0,,,"",,,,
2018,115953490,102572270,1,5,33,"M",1,2,33,0
2018,112585147,99659685,1,5,25,"M",1,2,25,0
2018,112585163,99667701,0,,,"",,,,
2018,112588332,99662936,0,,,"",,,,
2018,112588349,99659718,1,5,48,"M",1,2,48,0
2018,112588398,99659736,0,,,"",,,,
2018,112593490,99659747,0,,,"",,,,
2018,112585244,99663016,0,,,"",,,,
2018,112593506,99667783,0,,,"",,,,
2018,112588456,99667800,0,,,"",,,,
2018,112588476,99667822,0,,,"",,,,
2018,112588504,99659800,0,,,"",,,,
2018,112588514,99663098,1,5,31,"M",1,1,31,0
2018,112585313,99659824,0,,,"",,,,
2018,112593609,99663128,0,,,"",,,,
2018,112588582,99667899,1,5,27,"M",0,3,27,0
2018,112593674,99659888,1,5,33,"M",1,2,33,0
2018,112588262,99659504,0,,,"",,,,
2018,112593149,99657461,0,,,"",,,,
2018,112584936,99659521,0,,,"",,,,
2018,112584940,99662879,1,5,35,"M",1,2,35,0
2018,112584942,99659531,1,5,37,"M",1,2,37,0
2018,112593184,99657491,1,5,38,"M",1,2,38,0
2018,112584956,99659538,1,5,14,"F",1,2,14,0
2018,112593221,99659552,1,5,45,"M",1,2,45,0
2018,112593237,99659563,1,5,26,"M",1,1,26,0
2018,112593240,99657541,0,,,"",,,,
2018,112585051,99657591,1,5,19,"M",1,,19,0
2018,112585054,99659610,1,5,19,"M",1,3,19,0
2018,112585065,99657605,1,5,17,"F",2,2,17,0
2018,112585069,99662902,1,5,29,"F",1,2,29,0
2018,112593323,99657622,2,5,24,"F",2,2,24,0
2018,112593322,99657622,1,5,25,"M",3,2,25,0
2018,112593341,99657639,1,5,37,"F",3,2,37,0
2018,112585105,99657648,1,5,32,"F",1,2,32,0
2018,112584883,99659473,0,,,"",,,,
2018,112593117,99662849,1,5,37,"F",0,2,37,0
2018,112584921,99657458,1,5,39,"M",1,2,39,0
2018,112593148,99659507,0,,,"",,,,
2018,112593151,99662871,0,,,"",,,,
2018,112593158,99657467,1,5,21,"M",1,2,21,0
2018,112593165,99659520,0,,,"",,,,
2018,112593187,99662890,0,,,"",,,,
2018,112584961,99659539,1,5,18,"M",1,2,18,0
2018,112593202,99659544,0,,,"",,,,
2018,112584973,99659551,1,5,32,"M",1,1,32,0
2018,112593231,99659560,1,5,36,"F",1,2,36,0
2018,112593258,99659586,1,5,27,"M",1,2,27,0
2018,112585049,99659605,1,5,50,"M",2,2,50,0
2018,112585057,99659611,0,,,"",,,,
2018,112588294,99657601,0,,,"",,,,
2018,112585071,99657609,0,,,"",,,,
2018,112593315,99659632,0,,,"",,,,
2018,112593329,99657625,2,5,54,"F",0,3,54,0
2018,112593327,99657625,1,5,21,"F",0,3,21,0
2018,112585098,99657642,1,5,52,"M",1,2,52,0
2018,112593353,99657650,1,5,42,"M",0,,42,0
2018,112593388,99659664,1,5,13,"M",0,3,12,14
2018,112585148,99659684,0,,,"",,,,
2018,112593419,99659690,0,,,"",,,,
2018,112593424,99667706,0,,,"",,,,
2018,112585180,99662937,1,5,34,"M",1,2,34,0
2018,112585186,99662943,0,,,"",,,,
2018,112588360,99662957,1,5,26,"M",1,2,26,0
2018,112588390,99662983,1,5,36,"F",1,2,36,0
2018,112588399,99667762,0,,,"",,,,
2018,112588402,99659737,0,,,"",,,,
2018,112588410,99667772,0,,,"",,,,
2018,112585234,99663007,0,,,"",,,,
2018,112585246,99663025,0,,,"",,,,
2018,112593523,99663050,0,,,"",,,,
2018,112588496,99667835,0,,,"",,,,
2018,112593611,99667876,1,5,52,"F",1,2,52,0
2018,112593632,99663148,1,5,35,"F",0,3,35,0
2018,112585380,99659885,1,5,31,"M",3,2,31,0
2018,112588630,99667940,0,,,"",,,,
2018,113563906,100501333,0,,,"",,,,
2018,113563935,100501375,1,5,30,"M",2,3,30,0
2018,113563948,100501380,0,,,"",,,,
2018,113563955,100501387,0,,,"",,,,
2018,113558618,100501394,0,,,"",,,,
2018,113563965,100496400,3,4,,"F",1,3,,
2018,113563962,100496400,1,4,,"M",2,3,,
2018,113563963,100496400,2,4,,"M",2,3,,
2018,113558623,100501400,1,5,31,"M",1,2,31,0
2018,113558634,100501416,1,5,36,"M",1,3,36,0
2018,113564001,100501419,0,,,"",,,,
2018,113558645,100496420,1,4,,"U",0,3,,
2018,113562796,100495122,0,,,"",,,,
2018,113564034,100501444,1,5,17,"M",2,3,17,0
2018,113564044,100496439,0,,,"",,,,
2018,113558668,100501461,0,,,"",,,,
2018,113558672,100496447,0,,,"",,,,
2018,113564067,100501471,0,,,"",,,,
2018,113564080,100496456,1,5,41,"M",2,3,41,0
2018,113558686,100496459,1,5,25,"M",2,2,25,0
2018,113558693,100501507,0,,,"",,,,
2018,113564123,100496474,1,5,27,"F",1,3,27,0
2018,113564136,100501526,0,,,"",,,,
2018,113564147,100495183,0,,,"",,,,
2018,113562862,100501552,1,5,14,"F",2,2,14,0
2018,113562867,100496491,1,5,64,"M",2,2,64,0
2018,113562890,100496521,0,,,"",,,,
2018,113568750,100496531,0,,,"",,,,
2018,113564246,100496542,0,,,"",,,,
2018,113568790,100501668,0,,,"",,,,
2018,113562957,100496596,0,,,"",,,,
2018,113562965,100501704,1,5,25,"M",1,2,25,0
2018,112584895,99657428,0,,,"",,,,
2018,112584925,99657460,1,5,57,"F",1,,57,0
2018,112593180,99662883,0,,,"",,,,
2018,112584958,99657503,1,5,28,"M",1,2,28,0
2018,112584967,99657511,0,,,"",,,,
2018,112584978,99657527,1,5,18,"M",1,2,18,0
2018,112593241,99659566,0,,,"",,,,
2018,112593266,99659591,1,5,41,"F",1,2,41,0
2018,112585039,99659596,1,5,69,"M",1,2,69,0
2018,112585045,99659604,1,5,45,"F",1,2,45,0
2018,112585046,99659604,2,5,60,"M",1,2,60,0
2018,112585062,99657600,0,,,"",,,,
2018,112585080,99659629,1,5,29,"M",1,2,29,0
2018,112593334,99657630,1,5,41,"M",1,2,41,0
2018,112585092,99657635,1,5,32,"M",1,2,32,0
2018,112585125,99659659,1,5,39,"M",1,2,39,0
2018,112593395,99659669,0,,,"",,,,
2018,112593421,99659692,1,5,31,"M",1,2,31,0
2018,112588548,99667870,1,5,20,"M",1,2,20,0
2018,112588579,99659853,1,5,21,"M",0,2,21,0
2018,112593672,99663193,0,,,"",,,,
2018,112584893,99657427,0,,,"",,,,
2018,112588261,99662867,1,5,14,"M",1,,14,0
2018,112588265,99657466,1,5,40,"M",1,,30,50
2018,112588270,99659517,0,,,"",,,,
2018,112584948,99662885,0,,,"",,,,
2018,112593208,99659548,0,,,"",,,,
2018,112584981,99657529,1,5,75,"M",1,2,75,0
2018,112584985,99659562,2,5,51,"F",1,,51,0
2018,112593234,99659562,1,5,16,"M",1,,16,0
2018,112585023,99657563,0,,,"",,,,
2018,112585030,99657569,0,,,"",,,,
2018,112593292,99659613,1,4,,"M",2,,,
2018,112593293,99659613,2,4,,"M",0,,,
2018,112585075,99659623,0,,,"",,,,
2018,112593313,99657615,1,5,44,"M",1,2,44,0
2018,112585085,99657627,1,5,35,"F",1,2,35,0
2018,112593344,99659642,0,,,"",,,,
2018,112593349,99659646,0,,,"",,,,
2018,112593377,99659658,0,,,"",,,,
2018,112593391,99659666,0,,,"",,,,
2018,112593413,99659686,0,,,"",,,,
2018,112588313,99667703,1,4,,"M",1,3,,
2018,112593422,99667703,2,4,,"M",2,3,,
2018,112585168,99659697,0,,,"",,,,
2018,112593436,99659703,1,5,22,"F",1,2,22,0
2018,112593453,99662950,0,,,"",,,,
2018,112593466,99662960,1,5,38,"F",1,2,38,0
2018,112588382,99659727,0,,,"",,,,
2018,112585211,99667756,0,,,"",,,,
2018,112588417,99659750,0,,,"",,,,
2018,112593516,99667792,0,,,"",,,,
2018,112585261,99667799,0,,,"",,,,
2018,112593557,99663073,0,,,"",,,,
2018,112585288,99667839,1,5,33,"F",1,2,33,0
2018,112585300,99663091,1,5,18,"M",1,1,18,0
2018,112585311,99659816,1,5,34,"M",4,2,34,0
2018,112588524,99659819,0,,,"",,,,
2018,112585320,99659827,2,5,54,"M",1,2,54,0
2018,112588539,99659827,3,5,27,"M",1,1,27,0
2018,112585319,99659827,1,5,35,"M",1,2,35,0
2018,112593603,99667869,0,,,"",,,,
2018,112593605,99667872,1,5,34,"M",1,1,34,0
2018,112585331,99659845,0,,,"",,,,
2018,112585342,99663152,0,,,"",,,,
2018,113557974,100490828,1,5,17,"M",1,2,17,0
2018,113561999,100490837,0,,,"",,,,
2018,113558024,100490878,2,5,30,"F",1,2,30,0
2018,113558023,100490878,1,5,21,"M",1,2,21,0
2018,113562074,100490892,0,,,"",,,,
2018,113553085,100485578,0,,,"",,,,
2018,113562087,100494500,0,,,"",,,,
2018,113553096,100494506,1,5,17,"F",1,2,17,0
2018,113553099,100494512,1,5,62,"M",1,,62,0
2018,113553100,100494512,2,5,33,"F",1,2,33,0
2018,113562109,100485603,0,,,"",,,,
2018,113558071,100494524,1,5,44,"F",1,2,44,0
2018,113553136,100485630,1,5,30,"F",1,2,30,0
2018,113558088,100490927,0,,,"",,,,
2018,113562137,100494549,1,5,45,"F",1,2,45,0
2018,113553150,100485644,1,5,25,"F",1,2,25,0
2018,113553168,100485657,0,,,"",,,,
2018,113553177,100485667,1,5,10,"M",1,,10,0
2018,113553212,100494596,0,,,"",,,,
2018,113562202,100494597,1,4,,"M",4,2,,
2018,113558163,100485713,1,5,23,"M",1,2,23,0
2018,113558174,100490997,0,,,"",,,,
2018,113562236,100491003,1,5,48,"M",1,2,48,0
2018,113558198,100491019,1,5,21,"M",1,2,21,0
2018,113553324,100494666,1,5,57,"F",1,2,57,0
2018,113558237,100496053,0,,,"",,,,
2018,113553400,100496100,1,5,12,"M",1,,12,0
2018,113558389,100486040,2,5,23,"M",1,1,23,0
2018,113562493,100486040,1,5,26,"M",1,1,26,0
2018,113562508,100494863,1,5,33,"M",1,1,33,0
2018,113553641,100501079,1,5,28,"M",0,3,28,0
2018,113562557,100496221,1,5,35,"M",1,2,35,0
2018,113562570,100501107,1,5,31,"M",1,2,31,0
2018,113558438,100501117,1,5,17,"M",1,3,17,0
2018,113558441,100501122,0,,,"",,,,
2018,113553688,100494920,1,5,58,"M",1,2,58,0
2018,113558475,100501157,0,,,"",,,,
2018,113563735,100494961,1,5,21,"M",1,,21,0
2018,113562636,100501207,0,,,"",,,,
2018,113562655,100501232,0,,,"",,,,
2018,113563814,100494998,0,,,"",,,,
2018,113558524,100496322,1,5,21,"F",2,2,21,0
2018,113558532,100501265,0,,,"",,,,
2018,113563866,100501288,1,5,21,"M",2,2,21,0
2018,112593615,99663134,1,5,18,"M",1,2,18,0
2018,112588569,99659846,1,5,48,"M",8,2,48,0
2018,112588580,99663153,0,,,"",,,,
2018,112585377,99659881,1,5,64,"M",0,2,64,0
2018,112593677,99663200,1,5,53,"M",0,3,53,0
2018,112593684,99667944,1,5,47,"M",3,2,47,0
2018,112584887,99657418,1,5,20,"F",1,2,20,0
2018,112588240,99659478,1,5,25,"M",1,1,25,0
2018,112584920,99657457,0,,,"",,,,
2018,112593155,99659512,1,5,35,"M",1,,30,40
2018,112593156,99659512,2,5,32,"F",1,,30,35
2018,112588269,99662874,1,5,38,"M",1,1,38,0
2018,112584938,99657476,1,5,18,"M",1,1,18,0
2018,112593171,99657480,1,5,33,"F",1,,33,0
2018,112584943,99657484,1,5,22,"F",1,2,22,0
2018,112593220,99659550,3,5,16,"M",1,2,16,0
2018,112593217,99659550,1,5,18,"F",1,,18,0
2018,112593219,99659550,2,5,15,"F",1,2,15,0
2018,112584995,99657546,2,5,31,"F",1,2,31,0
2018,112593244,99657546,1,5,26,"M",1,2,26,0
2018,112585005,99657553,1,5,50,"M",1,1,50,0
2018,112585056,99657594,2,5,45,"F",1,2,45,0
2018,112593288,99657594,1,5,21,"M",2,2,21,0
2018,112585067,99657608,1,5,30,"F",1,2,30,0
2018,112585081,99657616,1,4,,"M",0,,,
2018,112593338,99657632,0,,,"",,,,
2018,112588302,99657657,3,5,20,"M",1,1,20,0
2018,112588301,99657657,2,5,24,"M",1,1,24,0
2018,112588300,99657657,1,5,22,"M",1,1,22,0
2018,112585126,99662913,1,5,43,"M",1,,43,0
2018,112585149,99667691,1,5,39,"F",1,2,39,0
2018,112593423,99667704,2,5,20,"M",2,2,20,0
2018,112585158,99667704,1,5,20,"M",2,2,20,0
2018,112588328,99662930,0,,,"",,,,
2018,112588343,99659713,1,5,25,"F",1,1,25,0
2018,112585193,99659720,1,5,34,"M",1,2,34,0
2018,112593475,99667752,1,5,17,"M",1,2,17,0
2018,112585223,99659744,0,,,"",,,,
2018,112593512,99663027,0,,,"",,,,
2018,112588460,99667802,0,,,"",,,,
2018,112585266,99667813,0,,,"",,,,
2018,112588477,99667823,0,,,"",,,,
2018,112593550,99663068,2,5,16,"M",1,2,16,0
2018,112585274,99663068,4,5,14,"M",1,2,14,0
2018,112593547,99663068,1,5,16,"M",1,2,16,0
2018,112588478,99663068,3,5,16,"M",1,2,16,0
2018,112588480,99663068,5,5,15,"M",1,2,15,0
2018,112585299,99663087,1,5,25,"M",2,2,25,0
2018,112593591,99667860,0,,,"",,,,
2018,112593599,99667866,0,,,"",,,,
2018,112585324,99663124,0,,,"",,,,
2018,112588550,99667877,1,5,27,"M",1,3,27,0
2018,112593629,99663142,0,,,"",,,,
2018,112585373,99663189,0,,,"",,,,
2018,112585393,99663205,1,5,32,"M",1,2,32,0
2018,115947070,102565318,0,,,"",,,,
2018,115947095,102555842,1,5,24,"F",1,2,24,0
2018,115951567,102560986,1,5,32,"M",2,2,19,45
2018,115951596,102565368,1,5,15,"M",1,2,15,0
2018,115951597,102565368,2,5,20,"M",1,2,20,0
2018,115951649,102555900,1,5,16,"M",1,2,16,0
2018,115951653,102561037,1,5,11,"F",1,2,11,0
2018,115944262,102555903,1,5,27,"M",1,2,27,0
2018,115951661,102555906,0,,,"",,,,
2018,115947180,102555907,1,5,48,"F",1,2,48,0
2018,115944282,102565440,1,5,52,"M",1,2,52,0
2018,115951688,102565440,2,5,31,"M",1,2,31,0
2018,115951706,102565454,1,5,32,"M",2,2,32,0
2018,115944315,102566102,1,5,55,"M",1,2,55,0
2018,115951737,102566111,2,5,21,"M",1,2,21,0
2018,115947247,102566111,1,5,21,"F",1,2,21,0
2018,112593103,99662842,0,,,"",,,,
2018,112593160,99657469,1,5,53,"M",1,2,53,0
2018,112588271,99657474,0,,,"",,,,
2018,112593168,99657477,1,5,21,"M",1,,21,0
2018,112593191,99659536,0,,,"",,,,
2018,112588286,99659542,2,5,28,"F",1,2,28,0
2018,112588285,99659542,1,5,26,"M",1,2,26,0
2018,112593209,99657518,1,5,39,"M",1,2,39,0
2018,112593211,99657519,1,5,33,"M",1,2,33,0
2018,112593235,99657536,1,5,50,"M",1,2,50,0
2018,112584986,99657536,2,5,33,"F",1,,33,0
2018,112585044,99659602,1,5,31,"F",1,2,31,0
2018,112585070,99659621,1,5,30,"M",1,2,30,0
2018,112593321,99657619,1,5,29,"F",1,2,29,0
2018,112585094,99657640,1,5,40,"F",1,2,40,0
2018,112593351,99657645,0,,,"",,,,
2018,112585107,99662909,0,,,"",,,,
2018,112585116,99657655,1,5,26,"M",1,2,26,0
2018,112593381,99659660,0,,,"",,,,
2018,112585132,99667675,0,,,"",,,,
2018,112585140,99659670,0,,,"",,,,
2018,112593409,99667687,0,,,"",,,,
2018,112585164,99659694,1,5,29,"M",1,1,29,0
2018,112588322,99662925,1,5,36,"M",1,2,36,0
2018,112585192,99659719,0,,,"",,,,
2018,112585201,99667746,1,5,36,"M",2,2,36,0
2018,112588421,99663014,2,5,17,"M",2,2,17,0
2018,112585238,99663014,1,5,17,"M",2,2,17,0
2018,112593546,99663063,0,,,"",,,,
2018,112588491,99659790,0,,,"",,,,
2018,112588502,99667840,1,5,27,"M",1,1,27,0
2018,112588527,99663104,1,5,36,"F",1,,36,0
2018,112585318,99663117,0,,,"",,,,
2018,112585330,99663137,0,,,"",,,,
2018,112593680,99663201,0,,,"",,,,
2018,112585390,99663203,0,,,"",,,,
2018,115951771,102566139,1,5,42,"M",1,2,42,0
2018,115944355,102565506,1,5,18,"F",1,2,18,0
2018,115944367,102565518,11,5,30,"M",1,2,30,0
2018,115947302,102565535,0,,,"",,,,
2018,115951864,102566206,0,,,"",,,,
2018,115944408,102556021,1,5,19,"M",1,2,19,0
2018,115951882,102556030,1,5,24,"F",1,2,24,0
2018,115951913,102566229,0,,,"",,,,
2018,115944520,102566304,1,4,,"U",0,3,,
2018,115952018,102566308,0,,,"",,,,
2018,115944528,102566314,1,5,17,"M",2,2,16,19
2018,112585376,99663191,0,,,"",,,,
2018,112593676,99663199,0,,,"",,,,
2018,112585389,99659892,1,5,33,"M",0,3,33,0
2018,112584894,99657426,0,,,"",,,,
2018,112588249,99657442,1,5,28,"M",1,2,28,0
2018,112584914,99659499,2,5,29,"M",1,2,29,0
2018,112584913,99659499,1,5,31,"M",1,2,31,0
2018,112588263,99662868,1,5,34,"F",1,2,34,0
2018,112584932,99657468,2,5,7,"M",1,2,7,0
2018,112584931,99657468,1,5,7,"M",1,2,7,0
2018,112588273,99659523,0,,,"",,,,
2018,112588274,99659525,1,5,38,"M",2,2,38,0
2018,112584949,99657489,0,,,"",,,,
2018,112588282,99662889,0,,,"",,,,
2018,112584957,99657502,1,5,21,"M",2,2,21,0
2018,112584969,99657516,0,,,"",,,,
2018,112584974,99659554,1,5,23,"F",1,2,23,0
2018,112593250,99659574,1,5,56,"M",1,2,56,0
2018,112593253,99659579,0,,,"",,,,
2018,112585021,99659583,2,5,32,"M",1,2,32,0
2018,112585020,99659583,1,5,23,"M",2,2,23,0
2018,112585037,99657582,0,,,"",,,,
2018,112585041,99659598,1,5,41,"F",1,2,41,0
2018,112593289,99659612,1,5,59,"M",1,2,59,0
2018,112593302,99659617,0,,,"",,,,
2018,112593312,99657614,1,5,46,"M",2,2,46,0
2018,112585082,99657621,0,,,"",,,,
2018,112593339,99657633,1,5,32,"M",1,2,32,0
2018,112593352,99659648,0,,,"",,,,
2018,112593411,99659683,1,5,27,"M",1,1,27,0
2018,112585160,99667705,1,5,32,"M",1,2,32,0
2018,112593472,99662973,1,5,29,"M",1,2,29,0
2018,112585224,99659742,1,5,14,"F",1,2,14,0
2018,112593532,99659775,0,,,"",,,,
2018,112588470,99667817,0,,,"",,,,
2018,112585281,99667831,0,,,"",,,,
2018,112585308,99663096,0,,,"",,,,
2018,112585344,99663158,1,5,8,"M",0,3,8,0
2018,112585345,99663158,2,5,14,"M",1,2,14,0
2018,112588626,99667936,0,,,"",,,,
2018,112593681,99659891,1,5,30,"M",0,3,30,0
2018,112593113,99657424,0,,,"",,,,
2018,112584899,99657437,0,,,"",,,,
2018,112593141,99657455,1,5,52,"M",1,,52,0
2018,112588268,99662873,1,5,25,"F",1,2,25,0
2018,112593175,99657482,1,5,28,"F",1,2,28,0
2018,112584950,99662886,0,,,"",,,,
2018,112588283,99657504,0,,,"",,,,
2018,112593238,99657540,1,5,42,"M",1,2,42,0
2018,112593243,99657545,0,,,"",,,,
2018,112593256,99659584,1,5,29,"M",1,1,29,0
2018,112593261,99657567,1,5,25,"M",1,2,25,0
2018,112593269,99657578,0,,,"",,,,
2018,112593294,99659614,1,5,17,"M",1,2,17,0
2018,112593310,99659631,1,5,52,"F",1,2,52,0
2018,112585079,99659631,2,5,40,"M",1,2,40,0
2018,112585103,99657646,0,,,"",,,,
2018,112585104,99657647,1,5,25,"F",3,2,25,0
2018,112593373,99657660,1,4,,"M",1,3,,
2018,112585117,99657660,2,5,39,"M",1,3,39,0
2018,112585131,99667674,0,,,"",,,,
2018,112593394,99667679,1,4,,"M",0,3,,
2018,112585143,99659677,1,5,22,"M",1,1,22,0
2018,112593417,99667693,1,5,16,"M",1,2,16,0
2018,112585166,99667710,1,4,,"U",0,3,,
