"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,5,107285086,7,1,9810843
2018,5,107277221,7.1,1,9810587
2018,12,107277221,15.6,1,9810586
2018,2,107268723,0.47,1,9805333
2018,12,107284395,2.4,1,9813864
2018,5,107273416,10.4,1,9810627
2018,17,107277500,,,9810643
2018,5,107269028,1,9,9813760
2018,12,107278244,0.1,1,9813804
2018,5,107278244,5.8,1,9810710
2018,12,107279603,0.16,1,9813824
2018,5,107278422,1,11,9813837
2018,5,107284395,1,11,9810762
2018,12,107284395,1,11,9813865
2018,5,107280360,1,11,9810812
2018,12,107279192,1,11,9810825
2018,8,107289239,0.009,1,9805578
2018,17,107289251,2,9,9810841
2018,16,107280513,1,11,9813955
2018,12,107280513,19,5,9813954
2018,5,107280513,62.6,1,9813953
2018,5,107289271,3.3,1,9805593
2018,16,107289271,1,11,9810846
2018,5,107285348,0.01,1,9805631
2018,8,107278243,2,9,9805436
2018,5,107280166,1,9,9813880
2018,5,107273175,0.5,1,9810565
2018,5,107268694,0.06,1,9813703
2018,5,107277309,8.38,1,9810610
2018,12,107273574,5.3,1,9813755
2018,12,107278038,1.26,1,9805411
2018,17,107278051,,,9813783
2018,17,107279474,,,9805422
2018,5,107274018,0.5,1,9805424
2018,5,107279768,37.51,1,9810755
2018,5,107278569,1,1,9810758
2018,12,107278569,2,1,9805486
2018,12,107278628,1,11,9810767
2018,17,107279873,1,9,9813872
2018,4,107279873,1,9,9810774
2018,8,107279873,0.44,5,9813871
2018,12,107279902,1,11,9805497
2018,12,107284777,1.7,1,9805525
2018,12,107280868,1,9,9810869
2018,5,107280868,1,9,9810868
2018,5,107280890,2,1,9813994
2018,5,107279488,2.6,1,9813799
2018,12,107279606,0.3,1,9810729
2018,5,107279659,0.6,1,9805465
2018,12,107278492,22.4,1,9813852
2018,5,107278492,57.9,1,9813851
2018,5,107278560,1,1,9810756
2018,8,107268571,1,11,9813685
2018,16,107268571,2,3,9813684
2018,18,107268571,,,9813686
2018,8,107277200,2,5,9810577
2018,12,107273280,1,7,9805323
2018,5,107273303,1,11,9810605
2018,5,107277298,0.5,1,9810609
2018,5,107277332,1.85,1,9813711
2018,2,107285020,0.25,1,9805560
2018,5,107273368,0.5,1,9805339
2018,5,107277391,11,1,9810623
2018,5,107268795,3.6,1,9813730
2018,5,107268804,1.4,1,9813733
2018,12,107273419,5.3,1,9805353
2018,5,107268838,17.72,1,9805355
2018,5,107268837,40.5,1,9810638
2018,16,107268837,54,1,9810639
2018,5,107273436,6,1,9805358
2018,12,107277639,26,9,9810650
2018,5,107273591,20,1,9810662
2018,5,107273600,9,1,9805377
2018,12,107277753,1,9,9805378
2018,5,107278040,0.2,3,9813778
2018,12,106059788,0.5,1,9577823
2018,2,106060061,1,9,9572824
2018,16,107268565,34,9,9810574
2018,5,107268565,45,1,9810573
2018,12,107277217,6.3,1,9805316
2018,5,107268627,20,1,9813695
2018,12,107277281,1,11,9810599
2018,5,107277673,3,1,9810653
2018,12,107273585,1,9,9805374
2018,17,107279339,,,9810679
2018,17,107278074,2.09,1,9813786
2018,12,107279142,1,11,9810808
2018,4,107289261,1,11,9813957
2018,8,107289261,1.5,9,9813956
2018,12,107289261,1,11,9810844
2018,12,107280537,2.6,1,9813963
2018,16,107280537,8,9,9813964
2018,12,107280548,0.7,1,9810851
2018,5,107280548,1.3,1,9805601
2018,16,107285266,1,9,9805624
2018,12,107289551,0.8,1,9805635
2018,5,107274046,1.08,1,9805434
2018,5,107279640,2,1,9813838
2018,12,107278506,1,9,9805479
2018,12,107284328,11,1,9813859
2018,5,107279837,1,9,9810766
2018,5,107273392,2,1,9810626
2018,12,107273392,2.3,1,9813729
2018,12,107268853,0.7,1,9810644
2018,12,107277165,0.001,1,9810566
2018,5,107269079,21,1,9813765
2018,12,107280285,0.01,1,9813894
2018,12,107279152,2.76,1,9813915
2018,16,117423084,2,9,11769373
2018,16,117451100,24,9,11771771
2018,8,117451100,2,9,11771772
2018,12,117423039,4,1,11769328
2018,16,117455953,10,9,11773844
2018,5,116444122,1,11,11504928
2018,5,116455050,52.21,1,11490908
2018,12,116455534,1,1,11491015
2018,8,116449735,2,9,11507502
2018,12,116449735,0.01,1,11507503
2018,16,116449954,1,11,11490879
2018,12,116454780,0.001,1,11490849
2018,5,116450604,2,1,11507660
2018,12,116449734,2.619,1,11504915
2018,12,116444237,0.02,1,11507551
2018,5,116450225,1,1,11507596
2018,13,116450225,2,9,11507595
2018,5,116449791,7.4,1,11507509
2018,12,116449791,1,1,11490851
2018,5,116444099,0.001,1,11504924
2018,5,116454762,47,1,11490845
2018,12,116454762,0.001,1,11504918
2018,5,116444095,0.001,1,11504923
2018,5,116455976,12,1,11505099
2018,5,116456695,0.18,1,11491248
2018,12,116449666,28.83,1,11490830
2018,12,116454687,0.019,1,11490832
2018,5,116455131,3.59,1,11490931
2018,16,116450770,1.7,1,11491050
2018,12,116450770,3.4,1,11491049
2018,5,116455010,2,1,11490892
2018,5,116455010,1,11,11490893
2018,5,116451403,1,9,11507867
2018,12,116444019,34.72,1,11507478
2018,11,116450697,2.034,1,11507693
2018,3,116450697,1.885,1,11505033
2018,5,116450697,11,1,11491029
2018,12,116455988,9,1,11491106
2018,5,116455988,28,1,11507804
2018,5,116454689,1,1,11490834
2018,16,116450989,2,9,11507772
2018,12,116450989,9,1,11507771
2018,5,116460264,14,1,11505184
2018,5,116455047,360.48,1,11490906
2018,17,116455047,1,11,11490907
2018,12,116450292,0.001,1,11507609
2018,5,116455719,11,1,11491062
2018,16,116451801,56,9,11507934
2018,11,116451801,19.58,1,11507933
2018,15,116451801,1,11,11507935
2018,12,116459601,1,1,11505017
2018,12,116449836,0.01,1,11507523
2018,12,116455031,784.7,1,11490899
2018,12,116450068,1,11,11490905
2018,18,117455907,,,11773789
2018,9,117455907,8,9,11773787
2018,5,117455907,0.675,3,11773788
2018,12,117455945,0.181,1,11773833
2018,16,117455892,1,1,11773771
2018,5,117593498,1,1,11803608
2018,9,117442977,2,9,11772803
2018,2,117442977,2.3,1,11772802
2018,18,117442977,,,11772804
2018,5,117442980,0.2,1,11772808
2018,5,117442984,71.2,1,11772812
2018,5,117442986,1.1,1,11772814
2018,4,117442979,0.4,1,11772807
2018,5,117442983,5.3,1,11772811
2018,12,117807488,0.01,1,11848194
2018,5,117807488,1.2,1,11848195
2018,12,119516534,1,1,12495137
2018,14,119516534,6.5,9,12495136
2018,12,119516549,4.2,1,12495142
2018,12,117446420,2.1,1,11766224
2018,5,104617661,7.3,1,9269745
2018,2,104617819,1,9,9264844
2018,12,104621026,2,9,9259910
2018,5,104625747,14,1,9264852
2018,12,104621057,1,9,9269790
2018,5,104621057,1,1,9259915
2018,5,104625751,1,9,9264854
2018,8,101423737,1,9,8707704
2018,12,101423932,10.26,1,8707795
2018,5,101423932,24.07,1,8707796
2018,12,101423962,2,9,8707804
2018,5,101423738,9.1,1,8707703
2018,5,101423834,10.6,1,8707749
2018,12,101424187,0.001,1,8707884
2018,5,101424206,8.8,1,8707891
2018,2,101424536,1,11,8707935
2018,5,101424149,2.2,1,8707869
2018,8,101424149,1,9,8707867
2018,12,101424236,0.001,1,8707898
2018,5,101424590,7,1,8707942
2018,5,101424791,1.5,1,8707979
2018,5,100160905,6.7,1,8509442
2018,17,100856262,1,11,8616261
2018,18,100856262,,,8616262
2018,5,100856262,1,11,8616260
2018,12,100859005,5,1,8616589
2018,13,100859005,1,9,8616591
2018,4,100859044,0.2,1,8616598
2018,12,100859044,0.01,1,8616599
2018,12,100855705,0.1,1,8616153
2018,12,100855998,0.81,1,8616204
2018,5,100855998,1,11,8616206
2018,5,100855998,1.87,1,8616205
2018,5,100858025,2.5,1,8616431
2018,5,100859056,1,1,8616601
2018,12,100856199,1,11,8616251
2018,5,100855555,0.5,1,8616126
2018,5,100855648,1,9,8616143
2018,5,100855648,21,1,8616142
2018,5,100856229,10,1,8616254
2018,12,101423299,2,9,8707549
2018,5,101424682,1.3,1,8707957
2018,12,101425029,0.3,1,8708019
2018,5,100162160,1.3,1,8509607
2018,12,100160249,3,1,8509338
2018,5,100162197,0.5,1,8509609
2018,5,100160679,1,11,8509402
2018,5,100160679,16.13,1,8509401
2018,5,100160720,0.36,1,8509407
2018,5,100161088,20,1,8509458
2018,5,100162652,2.2,1,8509679
2018,5,100160818,27.8,1,8509423
2018,5,100160650,1.73,1,8509398
2018,12,100160650,0.47,1,8509396
2018,5,101423170,0.4,1,8707523
2018,18,101423645,,,8707674
2018,12,101423645,31.4,1,8707668
2018,17,101423645,41.8,1,8707671
2018,5,101423761,1,1,8707709
2018,5,101423833,0.82,1,8707746
2018,2,101423900,1,11,8707785
2018,12,101423914,2.08,1,8707791
2018,16,101423914,1,9,8707790
2018,5,101423914,1.3,1,8707792
2018,12,101423754,1.25,1,8707707
2018,5,101423754,0.25,1,8707708
2018,12,101423838,1,11,8707748
2018,12,101424142,1,1,8707864
2018,5,101424571,4,1,8707938
2018,5,100855653,4.3,1,8616144
2018,17,100856435,,,8616314
2018,16,100858070,40.001,1,8616437
2018,12,100858070,0.605,1,8616440
2018,5,100858070,0.1,1,8616438
2018,5,100859029,313.3,1,8616596
2018,5,100856227,119.1,1,8616253
2018,5,100858030,1,1,8616432
2018,17,100859057,1,11,8616602
2018,12,100860573,1,9,8616698
2018,12,100860573,0.5,1,8616699
2018,12,100855711,1,11,8616154
2018,12,110419541,1,11,10361309
2018,5,110419541,2.3,1,10361310
2018,12,110414827,2.04,1,10351326
2018,4,110414827,0.029,1,10361330
2018,12,110410778,1,11,10361432
2018,12,110410778,1.36,1,10351386
2018,5,101424182,1.9,1,8707882
2018,5,100859061,1,9,8616604
2018,16,118424581,29,9,12022474
2018,12,118424581,5.68,1,12022473
2018,5,117950016,,,11907599
2018,12,118939610,0.01,1,12242474
2018,5,118939610,0.01,1,12242475
2018,12,120552444,0.23,1,12859540
2018,5,120319606,3,1,12800453
2018,5,119452866,1,11,12450812
2018,17,105391098,2,9,9399271
2018,12,105390700,1,11,9399209
2018,5,105390743,9,1,9414763
2018,12,105394835,0.41,1,9399229
2018,5,105390779,11,1,9414769
2018,5,105389053,,,9409977
2018,5,105395001,0.62,1,9414795
2018,5,105389069,5.4,1,9414799
2018,12,105389069,2.4,1,9409983
2018,12,105389099,13.1,1,9409987
2018,12,105394405,0.01,1,9409889
2018,12,105394465,1,11,9414721
2018,5,105394465,1,11,9414722
2018,5,105390818,1,11,9399237
2018,12,105390858,0.93,1,9414798
2018,5,105395472,14.5,1,9409996
2018,15,104617813,1,11,9264842
2018,5,110482200,1,9,10354948
2018,12,110484408,150,1,10354971
2018,12,110482470,3,9,10354990
2018,4,110482470,3,9,10360431
2018,5,110484491,3,9,10360435
2018,12,106064231,53.8,1,9582619
2018,5,106055645,3.2,3,9577765
2018,8,110414734,24,9,10361312
2018,4,110414734,0.5,1,10361313
2018,5,110409798,3,1,10356329
2018,5,110414809,0.125,3,10361329
2018,12,110414886,16,1,10356347
2018,5,110414969,7,1,10351341
2018,12,110410026,0.3,1,10356361
2018,12,110419806,1,1,10351350
2018,5,110415082,9.6,1,10356372
2018,5,110415117,3.63,1,10356373
2018,5,106064247,1,1,9572763
2018,8,106064247,4,9,9572761
2018,12,106064247,2,9,9572762
2018,16,106055749,2,9,9582641
2018,5,106055749,0.6,1,9582642
2018,5,106064370,1,1,9577800
2018,2,106059645,1,1,9577812
2018,17,106056076,,,9582685
2018,12,106056168,5.5,1,9577864
